WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
CLINT	32.25	7	4
QUOTA	46.28	14	4
QURAN	46.31	14	4
SALSA	28.33	5	4
SWORE	34.36	8	4
VOMIT	38.39	10	4
WEAVE	40.41	11	4
DENIM	34.44	8	4
ERECT	32.47	7	4
FAUNA	34.49	8	4
FLIRT	34.52	8	4
FLUTE	34.55	8	4
MATTE	32.58	7	4
STOOL	28.6	5	4
TAXED	44.63	13	4
TREAD	30.66	6	4
TRUCE	32.68	7	4
UNFIT	34.71	8	4
ALOUD	30.74	6	4
BOAST	32.76	7	4
BRINK	40.79	11	4
COBRA	36.82	9	4
INBOX	46.84	14	4
SIGMA	34.87	8	4
USHER	34.9	8	4
ANNEX	42.92	12	4
BARGE	34.95	8	4
BIRCH	42.98	12	4
BLAND	35.01	8	4
BRIBE	37.03	9	4
CANOE	33.06	7	4
CIDER	35.09	8	4
EQUIP	51.11	16	4
FOLEY	41.14	11	4
HAVOC	45.17	13	4
HUMID	41.19	11	4
LITRE	29.22	5	4
MANNY	39.25	10	4
MILKY	47.27	14	4
MIXER	47.3	14	4
NICKY	47.33	14	4
PIVOT	39.35	10	4
SUING	31.38	6	4
ARBOR	33.41	7	4
CISCO	37.44	9	4
CLING	35.46	8	4
FELLA	35.49	8	4
ICING	35.52	8	4
JIHAD	51.54	16	4
LAPSE	33.57	7	4
LOGIN	31.6	6	4
MIMIC	41.62	11	4
MURAL	33.65	7	4
NASAL	29.68	5	4
QUASI	47.7	14	4
CAMEO	37.73	9	4
DETER	31.76	6	4
DINER	31.78	6	4
ENVOY	41.81	11	4
FUNGI	37.84	9	4
GRAVY	43.87	12	4
PSYCH	49.89	15	4
RINSE	29.92	5	4
SCALP	37.95	9	4
SQUAT	47.97	14	4
THORN	36	8	4
WHARF	48.03	14	4
WISER	36.05	8	4
CRATE	34.08	7	4
CRAVE	40.11	10	4
FANNY	42.13	11	4
GLOSS	32.16	6	4
GRAFT	38.19	9	4
GUISE	32.22	6	4
LEASH	36.24	8	4
MATER	34.27	7	4
SHIRE	36.3	8	4
SWUNG	38.32	9	4
TABOO	34.35	7	4
ANNOY	36.38	8	4
GRAIL	32.4	6	4
KAPPA	46.43	13	4
LITER	30.46	5	4
OPIUM	38.48	9	4
PENAL	34.51	7	4
PLANK	42.54	11	4
PRIVY	46.56	13	4
RUBIO	34.59	7	4
SIREN	30.62	5	4
SMEAR	34.65	7	4
SNOWY	42.67	11	4
STALK	38.7	9	4
STINK	38.73	9	4
SWINE	36.75	8	4
CLAMP	42.78	11	4
INLET	30.81	5	4
KUDOS	40.83	10	4
MOULD	36.86	8	4
QUAKE	56.89	18	4
RACER	34.91	7	4
RECAP	38.94	9	4
SHAKY	50.97	15	4
STOUT	30.99	5	4
STUMP	39.02	9	4
WALLY	43.05	11	4
BERTH	41.08	10	4
MANIA	35.1	7	4
PARRY	41.13	10	4
PATIO	35.16	7	4
PEPSI	39.18	9	4
PRISM	39.21	9	4
SLOAN	31.24	5	4
SNIFF	43.26	11	4
SQUID	51.29	15	4
SWARM	41.32	10	4
TAXIS	45.34	12	4
TERRA	31.37	5	4
ABBOT	39.4	9	4
ASPEN	35.42	7	4
BLEAK	43.45	11	4
BOGUS	37.48	8	4
ENACT	35.51	7	4
HARAM	41.53	10	4
HOUND	39.56	9	4
MOURN	35.59	7	4
POUCH	45.61	12	4
SHACK	49.64	14	4
STALE	31.67	5	4
TUMMY	45.69	12	4
WAGER	39.72	9	4
WHACK	55.75	17	4
BLANC	39.77	9	4
BROOM	39.8	9	4
BRUTE	35.83	7	4
BUFFY	53.85	16	4
DELLA	33.88	6	4
EATER	31.91	5	4
FROZE	55.94	17	4
HITCH	47.96	13	4
MEDIC	41.99	10	4
NYLON	38.02	8	4
OZONE	50.04	14	4
ROTOR	32.07	5	4
VITRO	38.1	8	4
WIGAN	40.12	9	4
AGILE	34.15	6	4
BARCA	40.18	9	4
CARVE	42.2	10	4
CROOK	44.23	11	4
DIVER	40.26	9	4
FEDEX	54.28	16	4
FILTH	44.31	11	4
GENIE	34.34	6	4
HUBBY	52.37	15	4
LEDGE	36.39	7	4
LEVIN	38.42	8	4
MOMMA	44.45	11	4
MORAN	36.47	7	4
NATAL	32.5	5	4
STARR	32.53	5	4
TORSO	32.55	5	4
ABYSS	42.58	10	4
ARSON	32.61	5	4
BASAL	36.63	7	4
DILDO	36.66	7	4
ETHER	38.69	8	4
FETAL	38.72	8	4
FINER	38.74	8	4
GORGE	36.77	7	4
LATEX	46.8	12	4
MODEM	42.82	10	4
MOTIF	42.85	10	4
PAOLO	36.88	7	4
PERIL	36.9	7	4
SHEAR	38.93	8	4
SNOOP	36.96	7	4
TENOR	32.98	5	4
ZEBRA	55.01	16	4
BROTH	43.04	10	4
COCKY	55.06	16	4
EVADE	41.09	9	4
HEIST	39.12	8	4
MISTY	43.15	10	4
PINKY	51.17	14	4
SATIN	33.2	5	4
TWAIN	39.23	8	4
DITTO	35.25	6	4
GLAND	37.28	7	4
JUMBO	55.31	16	4
KRAFT	47.33	12	4
LOUIE	33.36	5	4
SEMEN	37.39	7	4
SLIME	37.41	7	4
SPAWN	43.44	10	4
WALTZ	57.47	17	4
BIKER	45.49	11	4
BUTCH	47.52	12	4
CHING	45.55	11	4
CRORE	37.58	7	4
HASTE	39.6	8	4
JOLIE	47.63	12	4
MANDY	45.66	11	4
OTTER	33.68	5	4
RELIC	37.71	7	4
REUSE	33.74	5	4
VICAR	43.76	10	4
WELCH	49.79	13	4
WOKEN	47.82	12	4
APRON	37.84	7	4
AVANT	39.87	8	4
EXERT	47.9	12	4
GLARE	35.92	6	4
HEFTY	51.95	14	4
PORNO	37.98	7	4
SLUMP	42.01	9	4
AZURE	52.03	14	4
CADET	40.06	8	4
CRAZE	56.09	16	4
GEESE	36.11	6	4
HELLA	40.14	8	4
LOWRY	46.17	11	4
PHONY	50.19	13	4
RAMEN	38.22	7	4
RAMON	38.25	7	4
RUBIN	38.27	7	4
SYNTH	46.3	11	4
TAMMY	48.33	12	4
BOXED	54.35	15	4
COUPE	42.38	9	4
EBONY	44.41	10	4
FOLLY	46.44	11	4
GARDE	38.46	7	4
ITCHY	50.49	13	4
JUNTA	48.52	12	4
LATCH	44.54	10	4
LIBEL	38.57	7	4
LOFTY	46.6	11	4
MAIZE	56.62	16	4
PICKY	56.65	16	4
PRIMA	42.68	9	4
REGAL	36.7	6	4
SHALT	40.73	8	4
SHEEN	40.76	8	4
SLEEK	42.78	9	4
SLING	36.81	6	4
ADEPT	40.84	8	4
DOGGY	46.87	11	4
EERIE	34.89	5	4
FARCE	44.92	10	4
FLING	42.95	9	4
FLUNG	42.97	9	4
FUDGE	45	10	4
GEMMA	45.03	10	4
GLIDE	39.05	7	4
PLAID	41.08	8	4
PLUSH	45.11	10	4
SHIVA	47.13	11	4
SMOKY	53.16	14	4
SPADE	41.19	8	4
VOWEL	47.22	11	4
BUGGY	49.24	12	4
CUTIE	39.27	7	4
DODGY	47.3	11	4
ETHOS	41.32	8	4
HINGE	43.35	9	4
INTRA	35.38	5	4
MANIC	43.4	9	4
MELON	39.43	7	4
ROCHE	45.46	10	4
SYNOD	43.48	9	4
DONUT	37.51	6	4
GARTH	43.54	9	4
GLOOM	41.56	8	4
HYDRA	49.59	12	4
KYRIE	49.62	12	4
LIMBO	43.65	9	4
LOUSY	41.67	8	4
OVERT	41.7	8	4
PIOUS	39.73	7	4
SCUBA	43.75	9	4
SHITE	41.78	8	4
THINE	41.81	8	4
VIPER	45.83	10	4
BEIGE	41.86	8	4
BUBBA	47.89	11	4
BULKY	53.91	14	4
EMERY	45.94	10	4
INCUR	39.97	7	4
LATTE	35.99	5	4
LEAFY	48.02	11	4
OLLIE	36.05	5	4
PIGGY	50.08	12	4
SHRUG	44.1	9	4
SONAR	36.13	5	4
STONY	42.16	8	4
TAPER	40.18	7	4
TOXIN	50.21	12	4
CELLO	40.24	7	4
DETOX	52.26	13	4
FERAL	42.29	8	4
HASTY	48.32	11	4
HUSKY	56.34	15	4
LIPID	42.37	8	4
PERCH	50.4	12	4
SORTA	36.42	5	4
TRUSS	36.45	5	4
UNDUE	38.48	6	4
VERDE	44.51	9	4
WACKY	60.53	17	4
ASSAY	42.56	8	4
CLAIR	40.59	7	4
FISHY	54.61	14	4
FRAIL	42.64	8	4
GLAZE	56.67	15	4
SINUS	36.69	5	4
STUNG	38.72	6	4
WALDO	44.75	9	4
WHINE	48.77	11	4
ABORT	40.8	7	4
BANJO	54.83	14	4
BEECH	50.85	12	4
COMMA	48.88	11	4
DOGMA	44.91	9	4
EVOKE	50.94	12	4
LACEY	46.96	10	4
LOWLY	48.99	11	4
LUCID	43.02	8	4
PETIT	41.04	7	4
POLIO	41.07	7	4
SAVER	43.1	8	4
SNUCK	49.12	11	4
TWEAK	51.15	12	4
ANGST	39.18	6	4
BAYER	47.2	10	4
BISON	41.23	7	4
EXPEL	55.26	14	4
FITCH	53.28	13	4
FROWN	49.31	11	4
GODLY	47.34	10	4
GROIN	39.37	6	4
HELIX	57.39	15	4
HOMIE	47.42	10	4
HOVER	49.45	11	4
KNACK	57.47	15	4
MACHO	51.5	12	4
MISSY	47.53	10	4
POTTY	47.55	10	4
SILKY	51.58	12	4
STAIR	37.61	5	4
BROOD	43.63	8	4
CHEMO	51.66	12	4
COLBY	51.69	12	4
DANDY	47.72	10	4
DONNY	45.74	9	4
LEACH	47.77	10	4
LEFTY	49.8	11	4
QUILT	55.82	14	4
SAUNA	37.85	5	4
SCRUM	45.88	9	4
SLADE	39.9	6	4
SNARE	37.93	5	4
STOMP	45.96	9	4
SUEDE	39.98	6	4
TIMID	44.01	8	4
TWEED	46.04	9	4
UNCUT	42.06	7	4
WIDEN	46.09	9	4
BRAID	44.12	8	4
BULGE	44.15	8	4
FORTE	44.17	8	4
KAYAK	60.2	16	4
KNEEL	46.23	9	4
RECON	42.25	7	4
VIGIL	46.28	9	4
WAIVE	50.31	11	4
ANNUM	42.33	7	4
AROMA	42.36	7	4
BUDGE	46.39	9	4
CLOUT	42.41	7	4
CORNY	48.44	10	4
DROID	42.47	7	4
EMOJI	56.49	14	4
GIRLY	46.52	9	4
HOARD	46.55	9	4
HORDE	46.58	9	4
KORAN	46.6	9	4
LOTTO	38.63	5	4
NITRO	38.66	5	4
PROTO	42.68	7	4
SHONE	44.71	8	4
SISSY	44.74	8	4
TAKER	46.76	9	4
TRIAD	40.79	6	4
VALOR	44.82	8	4
WIGHT	52.84	12	4
BATHE	48.87	10	4
GIDDY	50.9	11	4
KIDDO	50.92	11	4
MELEE	42.95	7	4
MERCH	52.98	12	4
NUDGE	43.01	7	4
PAYER	49.03	10	4
SERGE	41.06	6	4
TEMPT	47.09	9	4
BLING	45.11	8	4
BONER	43.14	7	4
CHICO	53.17	12	4
FLAKE	53.19	12	4
IONIC	43.22	7	4
LORRY	45.25	8	4
MATTY	49.27	10	4
MOVER	49.3	10	4
ROWDY	53.33	12	4
SASSY	45.35	8	4
TAKIN	47.38	9	4
TONNE	39.41	5	4
TRAMP	47.44	9	4
WIELD	47.46	9	4
BRISK	51.49	11	4
BUNDY	51.52	11	4
CUPID	49.54	10	4
DEFER	47.57	9	4
FLASK	53.6	12	4
FLUFF	57.62	14	4
GIVER	47.65	9	4
GNOME	45.68	8	4
HAUTE	45.7	8	4
LOTTA	39.73	5	4
LUPUS	43.76	7	4
LYMPH	59.78	15	4
MAHAL	49.81	10	4
PALSY	49.84	10	4
POLKA	51.87	11	4
REPEL	43.89	7	4
ROHAN	45.92	8	4
SKIER	47.95	9	4
SWOOP	49.97	10	4
TELLY	46	8	4
WHOOP	56.03	13	4
AMAZE	62.05	16	4
CHUTE	50.08	10	4
DERRY	48.11	9	4
DRIER	42.13	6	4
EPOCH	54.16	12	4
FEMME	54.19	12	4
FOGGY	56.22	13	4
GATOR	42.24	6	4
LEMME	48.27	9	4
MAGMA	50.3	10	4
NUTTY	46.32	8	4
PLUME	48.35	9	4
PLUMP	52.38	11	4
SHRUB	50.4	10	4
STEAD	42.43	6	4
BAGEL	46.46	8	4
BIGOT	46.48	8	4
BRITT	44.51	7	4
BUMPY	58.54	14	4
CODEX	60.56	15	4
CONTE	44.59	7	4
COWAN	50.62	10	4
FACET	50.65	10	4
FIRTH	52.67	11	4
FLOSS	46.7	8	4
LOCUS	44.73	7	4
PLAYA	50.75	10	4
POSSE	44.78	7	4
SABER	44.81	7	4
SAMBA	48.83	9	4
SLANT	40.86	5	4
SPELT	44.89	7	4
TULIP	44.91	7	4
CROFT	50.94	10	4
FELON	46.97	8	4
GRATE	42.99	6	4
GUIDO	45.02	7	4
HILLY	53.05	11	4
LEECH	51.08	10	4
MADLY	53.1	11	4
NERDY	49.13	9	4
NIFTY	53.16	11	4
SALLE	41.18	5	4
SEINE	41.21	5	4
SHAWL	53.24	11	4
VALET	47.26	8	4
AUNTY	47.29	8	4
BAGGY	55.32	12	4
CARTE	45.34	7	4
FABLE	51.37	10	4
GABBY	57.4	13	4
INFER	47.42	8	4
LAGER	43.45	6	4
LAIRD	43.48	6	4
NELLY	47.51	8	4
STRUT	41.53	5	4
SWIRL	47.56	8	4
THETA	47.59	8	4
THONG	49.61	9	4
AWOKE	55.64	12	4
AXIAL	55.67	12	4
CARAT	45.69	7	4
CHORE	51.72	10	4
CREPT	49.75	9	4
CURVY	57.77	13	4
FILLY	53.8	11	4
FOOTY	53.83	11	4
GRUNT	43.85	6	4
HALAL	47.88	8	4
MASSE	45.91	7	4
PIXIE	59.94	14	4
SEVER	47.96	8	4
SNUFF	53.99	11	4
STOIC	46.02	7	4
TASER	42.04	5	4
ACTIN	46.07	7	4
AVERT	48.1	8	4
AVIAN	48.12	8	4
BAYOU	52.15	10	4
CHIME	56.18	12	4
DELVE	50.2	9	4
FAIRE	48.23	8	4
FLUKE	56.26	12	4
GROWL	50.28	9	4
HATER	48.31	8	4
PASHA	52.34	10	4
SOGGY	52.37	10	4
STOOP	46.39	7	4
VILLE	48.42	8	4
ABODE	48.45	8	4
DOWRY	56.47	12	4
HAREM	52.5	10	4
HIPPO	56.53	12	4
INEPT	46.55	7	4
JUROR	56.58	12	4
LIANG	44.61	6	4
MACON	50.63	9	4
MODAL	48.66	8	4
MOIRA	46.69	7	4
PLUCK	58.72	13	4
PORTE	46.74	7	4
QUAIL	60.77	14	4
RABID	48.8	8	4
SCORN	46.82	7	4
VOUCH	58.85	13	4
WAFER	54.88	11	4
AMUSE	46.9	7	4
APTLY	52.93	10	4
BRUNT	46.96	7	4
CREME	50.98	9	4
GROAN	45.01	6	4
HOIST	49.04	8	4
MASSA	47.06	7	4
MURKY	61.09	14	4
PATSY	53.12	10	4
PINTO	47.15	7	4
TAROT	43.17	5	4
FOLIO	49.2	8	4
GULLY	51.23	9	4
LILAC	47.25	7	4
PADRE	49.28	8	4
QUILL	61.31	14	4
REVEL	49.33	8	4
ROWER	49.36	8	4
SPIRE	47.39	7	4
SPOUT	47.41	7	4
SULLY	49.44	8	4
WHISK	63.47	15	5
ALIBI	47.49	7	4
CLASP	51.52	9	4
CRYPT	57.55	12	4
EDICT	49.58	8	4
FIEND	51.6	9	4
MOWER	53.63	10	4
PESKY	61.66	14	4
ROUSE	43.68	5	4
SABHA	53.71	10	4
SCANT	47.74	7	4
SHEIK	57.76	12	4
SKUNK	59.79	13	4
SLOTH	49.82	8	4
SPOOF	53.84	10	4
TROPE	47.87	7	4
ALOHA	49.9	8	4
BAFTA	53.92	10	4
BENJI	61.95	14	4
BUTTE	47.98	7	4
FOYER	56.01	11	4
GRIME	50.03	8	4
HERON	50.06	8	4
INERT	44.09	5	4
LUMEN	48.11	7	4
PIETY	54.14	10	4
PINOT	48.17	7	4
REMIT	48.19	7	4
SAVOY	56.22	11	4
TONAL	44.25	5	4
TOTEM	48.27	7	4
ACORN	48.3	7	4
ALAMO	48.33	7	4
ALOFT	50.35	8	4
AMMAN	52.38	9	4
BARRE	48.41	7	4
BESET	48.44	7	4
BLEEP	52.46	9	4
HAIKU	58.49	12	4
HOWDY	64.52	15	5
MARGE	50.54	8	4
MUNCH	58.57	12	4
NOONE	44.6	5	4
REDDY	54.62	10	4
SLIMY	54.65	10	4
SNOUT	44.68	5	4
SPANK	56.7	11	4
SUPRA	48.73	7	4
TUNIC	48.76	7	4
BRINE	48.78	7	4
BUSTY	54.81	10	4
CHURN	54.84	10	4
DOLCE	50.87	8	4
HUNCH	60.89	13	4
LONER	44.92	5	4
MOGUL	50.95	8	4
MORPH	58.97	12	4
NAGAR	47	6	4
NOMAD	51.03	8	4
PUBIC	57.05	11	4
REVUE	51.08	8	4
RIGOR	47.11	6	4
ROPER	49.13	7	4
SHANK	59.16	12	4
TERRE	45.19	5	4
THYME	61.22	13	4
TONER	45.24	5	4
UNIFY	57.27	11	4
AEGIS	47.3	6	4
ASCOT	49.32	7	4
BRILL	49.35	7	4
CAPRI	53.38	9	4
CONEY	55.4	10	4
DIODE	49.43	7	4
ESTER	45.46	5	4
LEAKY	59.48	12	4
PLATT	49.51	7	4
SEMIS	49.54	7	4
BOSOM	53.56	9	4
LEAPT	49.59	7	4
MILLY	55.62	10	4
PRIUS	49.65	7	4
RARER	45.67	5	4
SWEDE	53.7	9	4
TEENY	51.73	8	4
ACCRA	53.75	9	4
ANVIL	51.78	8	4
CABAL	53.81	9	4
CADRE	51.83	8	4
CRAMP	57.86	11	4
DECOY	57.89	11	4
DRACO	51.91	8	4
DROOL	47.94	6	4
FORAY	57.97	11	4
FRIAR	51.99	8	4
FUSSY	58.02	11	4
GOODY	56.05	10	4
HUTCH	62.08	13	4
KOALA	54.1	9	4
MERLE	50.13	7	4
MONDE	52.16	8	4
PETAL	50.18	7	4
POISE	50.21	7	4
RUPEE	50.24	7	4
SMIRK	58.26	11	4
SNIPE	50.29	7	4
STAVE	52.32	8	4
SWAMI	56.34	10	4
TROVE	52.37	8	4
WINCH	62.4	13	4
AMOUR	50.42	7	4
BANCO	54.45	9	4
BANTU	50.48	7	4
CROCK	62.51	13	4
ERODE	48.53	6	4
KEBAB	62.56	13	4
MARGO	52.59	8	4
RONDO	48.61	6	4
SCION	50.64	7	4
VIGOR	54.67	9	4
AXIOM	64.69	14	5
BELLO	50.72	7	4
CHINO	56.75	10	4
MINCE	54.77	9	4
MORAY	56.8	10	4
SABRE	50.83	7	4
SPECK	62.85	13	5
ADORN	48.88	6	4
CUMIN	54.91	9	4
DECAL	52.94	8	4
EXPAT	64.96	14	5
FECAL	56.99	10	4
LINGO	49.02	6	4
LOHAN	53.04	8	4
MEATY	57.07	10	4
PARMA	55.1	9	4
QUART	65.12	14	5
RUDDY	57.15	10	4
SAHIB	57.18	10	4
SNORT	47.2	5	4
TITTY	53.23	8	4
APNEA	51.26	7	4
BANDA	53.28	8	4
BOWER	57.31	10	4
CELEB	55.34	9	4
COVEN	57.37	10	4
DUCHY	65.39	14	5
FEMUR	57.42	10	4
GUSTO	49.45	6	4
KIOSK	63.47	13	5
PUSHY	63.5	13	5
QUELL	65.53	14	5
ROOST	47.55	5	4
SHARD	55.58	9	4
SIEVE	53.61	8	4
SPORE	51.63	7	4
SWAIN	53.66	8	4
TANIA	47.69	5	4
TENET	47.72	5	4
ABACK	63.74	13	5
ALOOF	53.77	8	4
CAJUN	65.8	14	5
CONVO	57.82	10	4
DRUID	51.85	7	4
DUVET	55.88	9	4
EJECT	65.9	14	5
FORGO	55.93	9	4
FREER	53.96	8	4
FRYER	59.98	11	4
LARGO	50.01	6	4
LARVA	54.04	8	4
LAUDE	50.06	6	4
LIVID	56.09	9	4
LOTTE	48.12	5	4
MOLAR	52.15	7	4
PRIMO	56.17	9	4
RAYON	54.2	8	4
SABLE	52.23	7	4
SLUSH	54.25	8	4
SMELT	52.28	7	4
BOOBY	62.31	12	4
BUSHY	64.33	13	5
CLUNG	54.36	8	4
CRISS	52.39	7	4
FONDA	56.41	9	4
GINNY	56.44	9	4
HOUGH	62.47	12	4
MOCHA	62.49	12	4
NOOSE	48.52	5	4
PARSE	52.55	7	4
PETRI	52.58	7	4
SAVOR	54.6	8	4
TAINT	48.63	5	4
TIARA	48.66	5	4
VINNY	60.68	11	4
VISOR	54.71	8	4
ACTON	52.74	7	4
ALDER	50.76	6	4
BOSSY	58.79	10	4
CRUMB	60.82	11	4
DIDDY	60.84	11	4
EMBER	56.87	9	4
ERUPT	52.9	7	4
EVICT	58.92	10	4
GLEAM	54.95	8	4
GUMMY	64.98	13	5
IDIOM	55.01	8	4
MADDY	63.03	12	5
PANTY	59.06	10	4
POOCH	63.09	12	5
SCOUR	53.11	7	4
TALON	49.14	5	4
THUMP	63.17	12	5
TRUER	49.19	5	4
WAITE	55.22	8	4
YEARN	55.25	8	4
BAMBI	61.27	11	4
BUENA	53.3	7	4
CADDY	63.33	12	5
CHASM	63.35	12	5
CRASS	53.38	7	4
CREWE	59.41	10	4
FLEUR	55.44	8	4
ODOUR	51.46	6	4
PRUNE	53.49	7	4
TAUNT	49.52	5	4
WHIRL	61.54	11	4
ADAGE	53.57	7	4
BRASH	59.6	10	4
DHONI	57.62	9	4
EDEMA	55.65	8	4
FORMA	59.68	10	4
LIEGE	51.7	6	4
LLAMA	53.73	7	4
NAVEL	55.76	8	4
PAYED	61.78	11	4
SANSA	49.81	5	4
STEED	51.84	6	4
BEVAN	59.87	10	4
CLEFT	59.89	10	4
CLUMP	61.92	11	4
DEUCE	55.95	8	4
MUSHY	65.97	13	5
OVARY	62	11	4
RUNNY	56.03	8	4
SAITH	56.05	8	4
SENNA	50.08	5	4
SIMBA	58.11	9	4
TACIT	54.13	7	4
TILLY	56.16	8	4
WAUGH	64.19	12	5
WREAK	64.22	12	5
AMISS	54.24	7	4
CUTER	54.27	7	4
ETHYL	62.3	11	4
HEADY	64.32	12	5
HOMME	64.35	12	5
HOTLY	62.38	11	4
LAYUP	60.4	10	4
LIBRA	54.43	7	4
MODUS	56.46	8	4
PECAN	58.48	9	4
SHOAL	56.51	8	4
SMITE	54.54	7	4
TWINE	56.56	8	4
TWINK	64.59	12	5
VOILA	56.62	8	4
AORTA	50.65	5	4
BERET	54.67	7	4
BOGEY	62.7	11	5
BORON	54.73	7	4
BUGLE	56.75	8	4
FLIER	56.78	8	4
FRISK	64.81	12	5
GIRTH	58.83	9	4
PLUMB	62.86	11	5
PORTA	54.89	7	4
POSEY	60.91	10	4
VYING	64.94	12	5
WALLA	56.97	8	4
AMORE	54.99	7	4
BABEL	59.02	9	4
BERYL	61.05	10	4
CALLE	55.08	7	4
CARTA	55.1	7	4
CLOVE	61.13	10	4
COMTE	59.16	9	4
DEERE	53.18	6	4
ENSUE	51.21	5	4
GECKO	65.24	12	5
ILIAD	53.26	6	4
LATHE	57.29	8	4
REEVE	57.32	8	4
SERRA	51.34	5	4
SPILT	55.37	7	4
SUTRA	51.4	5	4
SYBIL	61.42	10	4
TUNER	51.45	5	4
ABRAM	59.48	9	4
BRANT	55.51	7	4
GAUNT	53.53	6	4
HEAVE	63.56	11	5
INFRA	57.59	8	4
KNOLL	59.61	9	4
MULCH	65.64	12	5
NANCE	55.67	7	4
RERUN	51.69	5	4
SAUCY	61.72	10	4
SERVO	57.75	8	4
SUAVE	57.77	8	4
TIBIA	55.8	7	4
XENON	65.83	12	5
AFOOT	57.85	8	4
AMITY	61.88	10	4
ARTSY	57.91	8	4
BARRA	55.94	7	4
CANNY	61.96	10	4
DOGGO	57.99	8	4
ERICK	64.02	11	5
GHOUL	60.04	9	4
KEYED	68.07	13	5
MECHA	66.1	12	5
PONCE	60.12	9	4
PUTTY	62.15	10	4
RADON	54.18	6	4
SNELL	52.2	5	4
SWISH	64.23	11	5
ANNAN	52.26	5	4
BANAL	56.28	7	4
CAMUS	60.31	9	4
CURIE	56.34	7	4
DUPER	58.37	8	4
MADRE	58.39	8	4
MANUS	56.42	7	4
MAVEN	62.45	10	4
NAPPY	66.47	12	5
PASTY	62.5	10	4
PESTO	56.53	7	4
RISER	52.55	5	4
SPOOK	64.58	11	5
STORK	60.61	9	4
SWOON	58.63	8	4
THANE	58.66	8	4
TITHE	58.69	8	4
BIMBO	64.72	11	5
BONGO	58.74	8	4
CAIRN	56.77	7	4
CAMPO	64.8	11	5
CREPE	60.82	9	4
EMMET	60.85	9	4
GAMUT	58.88	8	4
KIWIS	66.9	12	5
MADGE	60.93	9	4
NICHT	62.96	10	5
PALER	56.98	7	4
PRAWN	63.01	10	5
PUREE	57.04	7	4
SHENG	61.06	9	4
TIPSY	63.09	10	5
AHOLD	61.12	9	4
ANODE	55.15	6	4
ARGON	55.17	6	4
ATONE	53.2	5	4
BRIAR	57.23	7	4
BURGH	65.25	11	5
CACAO	61.28	9	4
CAPER	61.31	9	4
CARER	57.33	7	4
COMER	61.36	9	4
DEBUG	61.39	9	4
GARDA	57.41	7	4
GOOEY	61.44	9	4
LEARY	59.47	8	4
LIBRE	57.49	7	4
LUPIN	57.52	7	4
MUFTI	63.55	10	5
NADIR	55.58	6	4
SALVO	59.6	8	4
SODOM	59.63	8	4
SURAT	53.66	5	4
AGGIE	57.68	7	4
ATOLL	53.71	5	4
COTTA	57.74	7	4
ENEMA	57.76	7	4
GULAG	57.79	7	4
HORST	59.82	8	4
INSET	53.84	5	4
LUNGE	55.87	6	4
SLUNG	55.9	6	4
SURLY	59.92	8	4
TRIER	53.95	5	4
VERVE	65.98	11	5
BONNY	64.01	10	5
CLINE	58.03	7	4
COMME	66.06	11	5
HENNA	60.09	8	4
LAKER	62.11	9	4
LINDY	62.14	9	4
LOUGH	62.17	9	4
LUMPY	68.19	12	5
NEATH	60.22	8	4
OLDEN	56.25	6	4
SETON	54.27	5	4
SPOOL	58.3	7	4
SPURT	58.33	7	4
TEARY	60.35	8	4
TWEEN	60.38	8	4
ADIEU	56.41	6	4
BEBOP	66.44	11	5
BILAL	58.46	7	4
BILBO	62.49	9	4
CORGI	60.52	8	4
DALEK	64.54	10	5
FERMI	64.57	10	5
GAUDY	64.6	10	5
GAUSS	56.62	6	4
GROUT	56.65	6	4
MINIS	58.68	7	4
MUSTY	64.7	10	5
NEVIS	60.73	8	4
ROGAN	56.76	6	4
ROSSO	54.78	5	4
SCIFI	64.81	10	5
SEEDY	62.84	9	5
SLEET	54.87	5	4
SPASM	62.89	9	5
SWATH	66.92	11	5
TINGE	56.95	6	4
BURLY	64.97	10	5
CHARA	65	10	5
COVET	65.03	10	5
DINGY	65.05	10	5
ENTRE	55.08	5	4
GOURD	59.11	7	4
JELLO	69.13	12	5
LIBER	59.16	7	4
MANTA	59.19	7	4
PILAR	59.22	7	4
PURDY	67.24	11	5
SHUNT	61.27	8	4
STENT	55.3	5	4
SUMMA	63.32	9	5
THANG	63.35	9	5
AGATE	57.38	6	4
ALKYL	69.4	12	5
ASTER	55.43	5	4
CANTO	59.46	7	4
CYNIC	69.48	12	5
FAKER	69.51	12	5
FLUME	65.54	10	5
GRIPE	61.56	8	4
GRUFF	69.59	12	5
LOLLY	61.62	8	4
ORTHO	61.65	8	4
SALVE	61.67	8	4
SCALY	65.7	10	5
SCOLD	61.73	8	4
TROIS	55.75	5	4
WIPER	65.78	10	5
YARRA	61.81	8	4
FILET	61.83	8	4
GRAFF	69.86	12	5
HYENA	67.89	11	5
KNELT	63.91	9	5
LAVAL	61.94	8	4
LUSTY	61.97	8	4
MANNA	59.99	7	4
MILLE	60.02	7	4
MILOS	60.05	7	4
OUTRO	56.08	5	4
PEASE	60.1	7	4
PEEVE	66.13	10	5
PRONG	62.16	8	4
SLOOP	60.18	7	4
TRITE	56.21	5	4
VITAE	62.24	8	4
ALLOT	56.26	5	4
AMINE	60.29	7	4
BATTY	66.32	10	5
BETTA	60.34	7	4
BITTY	66.37	10	5
BLURB	64.4	9	5
CHIRP	70.42	12	5
