WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
LINUX	12.19	12	4
NYLON	12.2	8	4
INERT	12.2	5	4
SCARF	12.2	10	4
VITRO	12.21	8	4
DRIER	12.21	6	4
WEIGH	12.23	12	4
TONAL	12.24	5	4
FIBRE	12.24	10	4
GATOR	12.24	6	4
INCUR	12.24	7	4
CYBER	12.25	12	4
FOCAL	12.25	10	4
KITTY	12.26	12	4
STEAD	12.28	6	4
TAPER	12.28	7	4
MANLY	12.29	10	4
LEVIN	12.3	8	4
REPAY	12.3	10	4
CELLO	12.3	7	4
HANDY	12.31	12	4
COMBO	12.32	11	4
FATTY	12.33	11	4
FLUSH	12.33	11	4
NOONE	12.34	5	4
HAIRY	12.34	11	4
SNOUT	12.36	5	4
ETHER	12.38	8	4
FINER	12.39	8	4
CLAIR	12.39	7	4
SQUAD	12.39	15	4
FETAL	12.39	8	4
COBRA	12.41	9	4
GRATE	12.43	6	4
LONER	12.43	5	4
JUICE	12.44	14	4
ABORT	12.45	7	4
SHEAR	12.46	8	4
BRIBE	12.46	9	4
MIXED	12.48	15	4
TERRE	12.49	5	4
PETIT	12.5	7	4
POLIO	12.5	7	4
TONER	12.5	5	4
HEIST	12.51	8	4
RISKY	12.53	12	4
BISON	12.54	7	4
LAIRD	12.54	6	4
LAGER	12.54	6	4
SLOWS	12.55	8	4
CISCO	12.55	9	4
TWAIN	12.56	8	4
WITCH	12.56	13	4
ESTER	12.56	5	4
LYRIC	12.57	10	4
CAMEO	12.62	9	4
GRUNT	12.63	6	4
WEDGE	12.64	10	4
FUNGI	12.64	9	4
RARER	12.66	5	4
SCALP	12.67	9	4
HASTE	12.67	8	4
BROOK	12.69	11	4
BATCH	12.69	12	4
MITCH	12.69	12	4
FIFTY	12.71	14	4
UNCUT	12.74	7	4
AVANT	12.74	8	4
GRAFT	12.74	9	4
CHANT	12.74	10	4
CURLY	12.75	10	4
BLINK	12.76	11	4
QUEST	12.76	14	4
SWUNG	12.77	9	4
RECON	12.78	7	4
CADET	12.79	8	4
BOOTY	12.8	10	4
HELLA	12.81	8	4
AROMA	12.81	7	4
ANNUM	12.81	7	4
OPIUM	12.82	9	4
LIANG	12.82	6	4
MADAM	12.82	10	4
CLOUT	12.82	7	4
DROID	12.83	7	4
STINK	12.87	9	4
STALK	12.87	9	4
FACTO	12.88	10	4
TOXIC	12.9	14	4
SWIPE	12.91	10	4
PROTO	12.91	7	4
GROAN	12.92	6	4
RECAP	12.93	9	4
NINJA	12.94	12	4
STUMP	12.95	9	4
GIMME	12.96	10	4
CUBIC	12.96	11	4
EBOOK	12.96	11	4
SHALT	12.96	8	4
SHEEN	12.97	8	4
MELEE	12.97	7	4
PEPSI	12.98	9	4
SLACK	12.98	11	4
ADEPT	12.99	8	4
SLICK	12.99	11	4
NUDGE	12.99	7	4
VENOM	13	10	4
PRISM	13	9	4
BLUSH	13.02	10	4
BONER	13.02	7	4
IONIC	13.04	7	4
ODDLY	13.05	10	4
PLAID	13.05	8	4
KERRY	13.06	12	4
ABBOT	13.06	9	4
SNORT	13.06	5	4
PORCH	13.07	12	4
MOODY	13.08	11	4
SPADE	13.08	8	4
VAPOR	13.09	10	4
PRANK	13.09	11	4
ETHOS	13.11	8	4
EXILE	13.11	12	4
WRATH	13.11	11	4
HOUND	13.11	9	4
BOWEL	13.13	10	4
SWAMP	13.15	12	4
WAGER	13.15	9	4
LUPUS	13.16	7	4
MONTY	13.16	10	4
BLANC	13.16	9	4
BROOM	13.17	9	4
ROOST	13.18	5	4
GLOOM	13.18	8	4
REPEL	13.19	7	4
BOWIE	13.19	10	4
IMPLY	13.19	12	4
LOUSY	13.2	8	4
TANIA	13.21	5	4
ETHIC	13.21	10	4
OVERT	13.21	8	4
TENET	13.21	5	4
SHITE	13.23	8	4
THINE	13.24	8	4
BEIGE	13.25	8	4
WIGAN	13.25	9	4
BARCA	13.28	9	4
BRAWL	13.28	10	4
DIVER	13.29	9	4
STONY	13.31	8	4
FIXED	13.31	16	4
LOTTE	13.32	5	4
VOMIT	13.32	10	4
BRITT	13.33	7	4
FERAL	13.35	8	4
CONTE	13.35	7	4
SHOVE	13.36	11	4
CHORD	13.37	11	4
LIPID	13.37	8	4
SPICY	13.39	12	4
SIXTH	13.4	15	4
LOCUS	13.4	7	4
POSSE	13.41	7	4
SABER	13.41	7	4
ASSAY	13.42	8	4
FRAIL	13.44	8	4
NOOSE	13.44	5	4
SPELT	13.44	7	4
TULIP	13.45	7	4
TAINT	13.46	5	4
TIARA	13.47	5	4
GUIDO	13.48	7	4
DOZEN	13.49	15	4
NAGAR	13.49	6	4
RIGOR	13.51	6	4
BABES	13.52	9	4
KNOCK	13.52	15	4
LUCID	13.53	8	4
EVADE	13.54	9	4
SAVER	13.54	8	4
MANNY	13.54	10	4
CARTE	13.55	7	4
AEGIS	13.56	6	4
PIVOT	13.56	10	4
PEACH	13.57	12	4
TALON	13.61	5	4
PINCH	13.61	12	4
TRUER	13.62	5	4
CARAT	13.63	7	4
SIGHS	13.64	9	4
MALIK	13.65	11	4
BROOD	13.67	8	4
PRIZE	13.68	16	4
MASSE	13.68	7	4
CRANK	13.69	11	4
VIVID	13.7	12	4
TAUNT	13.7	5	4
STOIC	13.71	7	4
ACTIN	13.72	7	4
WILLY	13.74	11	4
WEARY	13.74	11	4
CRAVE	13.75	10	4
TIMID	13.76	8	4
DROOL	13.76	6	4
CROWS	13.76	10	4
LOBES	13.78	7	4
BRAID	13.78	8	4
BULGE	13.79	8	4
SANSA	13.79	5	4
FORTE	13.8	8	4
SIZED	13.8	15	4
STOOP	13.81	7	4
SLUMP	13.81	9	4
TRAYS	13.82	8	4
INEPT	13.85	7	4
MOIRA	13.87	7	4
SENNA	13.87	5	4
SILOS	13.88	5	4
PORTE	13.89	7	4
THIGH	13.89	12	4
SCORN	13.91	7	4
COUPE	13.91	9	4
ERODE	13.92	6	4
FLYER	13.92	11	4
KUDOS	13.93	10	4
AMUSE	13.93	7	4
RONDO	13.94	6	4
SHONE	13.95	8	4
BRUNT	13.95	7	4
SISSY	13.95	8	4
VALOR	13.97	8	4
CLOAK	13.97	11	4
LACES	13.97	7	4
MASSA	13.98	7	4
FIERY	13.99	11	4
PINTO	13.99	7	4
PRIMA	13.99	9	4
BERTH	13.99	10	4
SHADY	14.01	12	4
PARRY	14.01	10	4
SLEEK	14.01	9	4
ADORN	14.02	6	4
LILAC	14.03	7	4
AORTA	14.04	5	4
LINGO	14.05	6	4
FLING	14.05	9	4
BLING	14.05	8	4
FLUNG	14.06	9	4
SWARM	14.07	10	4
FURRY	14.07	11	4
SPIRE	14.07	7	4
LORRY	14.08	8	4
SPOUT	14.08	7	4
SASSY	14.1	8	4
ALIBI	14.1	7	4
WITTY	14.13	11	4
HARAM	14.14	10	4
WOVEN	14.14	11	4
BLOKE	14.15	11	4
HINGE	14.15	9	4
MANIC	14.17	9	4
GNOME	14.17	8	4
HAUTE	14.18	8	4
GUSTO	14.18	6	4
SCANT	14.19	7	4
ENSUE	14.19	5	4
SYNOD	14.2	9	4
GARTH	14.21	9	4
TROPE	14.22	7	4
ROHAN	14.23	8	4
LIMBO	14.23	9	4
SERRA	14.24	5	4
PUPPY	14.24	14	4
VODKA	14.25	13	4
BUTTE	14.25	7	4
TELLY	14.25	8	4
SUTRA	14.26	5	4
MEDIC	14.26	10	4
SCUBA	14.26	9	4
REMIX	14.27	14	4
TUNER	14.27	5	4
LUMEN	14.28	7	4
PINOT	14.29	7	4
REMIT	14.3	7	4
TOTEM	14.31	7	4
ALAMO	14.32	7	4
GURUS	14.32	6	4
CARVE	14.32	10	4
YACHT	14.32	13	4
NUTTY	14.32	8	4
ACORN	14.32	7	4
RERUN	14.33	5	4
LARGO	14.33	6	4
SHRUG	14.33	9	4
BARRE	14.34	7	4
LAUDE	14.34	6	4
BESET	14.35	7	4
BAGEL	14.35	8	4
WEAVE	14.36	11	4
BIGOT	14.36	8	4
FREES	14.41	8	4
FLOSS	14.41	8	4
ABYSS	14.42	10	4
CHEEK	14.43	14	4
NEXUS	14.44	12	4
VERDE	14.44	9	4
TUNIC	14.45	7	4
SUPRA	14.45	7	4
BRINE	14.46	7	4
BRINK	14.47	11	4
WRECK	14.48	14	4
MODEM	14.49	10	4
MOTIF	14.49	10	4
SNELL	14.5	5	4
WALDO	14.5	9	4
FELON	14.5	8	4
FLANK	14.52	12	4
ANNAN	14.52	5	4
ALDER	14.53	6	4
DOGMA	14.54	9	4
ROPER	14.55	7	4
FOLEY	14.55	11	4
HUMID	14.56	11	4
BROTH	14.56	10	4
AUNTY	14.57	8	4
VALET	14.57	8	4
MISTY	14.59	10	4
INFER	14.6	8	4
ASCOT	14.6	7	4
RISER	14.6	5	4
CACHE	14.6	12	4
BRILL	14.61	7	4
NELLY	14.62	8	4
DIODE	14.63	7	4
SWIRL	14.63	8	4
THETA	14.63	8	4
HYDRO	14.64	12	4
PLATT	14.66	7	4
MIMIC	14.66	11	4
SEMIS	14.68	7	4
SPAWN	14.69	10	4
HALAL	14.71	8	4
LEAPT	14.71	7	4
ENVOY	14.71	11	4
MYTHS	14.71	13	4
ODOUR	14.72	6	4
PRIUS	14.72	7	4
SEVER	14.73	8	4
DONNY	14.73	9	4
KILOS	14.74	9	4
AVERT	14.76	8	4
AVIAN	14.77	8	4
ATONE	14.77	5	4
SCRUM	14.77	9	4
VICAR	14.78	10	4
STOMP	14.78	9	4
CHAMP	14.79	14	4
LIEGE	14.79	6	4
FAIRE	14.79	8	4
FANNY	14.8	11	4
TWEED	14.8	9	4
HATER	14.81	8	4
WIDEN	14.81	9	4
STEED	14.83	6	4
MUDDY	14.84	12	4
KNEEL	14.84	9	4
ABODE	14.85	8	4
SAMMY	14.85	12	4
VILLE	14.85	8	4
VIGIL	14.86	9	4
MERLE	14.86	7	4
PETAL	14.88	7	4
HIGHS	14.88	12	4
POISE	14.88	7	4
BUDGE	14.89	9	4
SURAT	14.89	5	4
RUPEE	14.89	7	4
MOMMY	14.9	14	4
PLANK	14.9	11	4
SNIPE	14.9	7	4
MODAL	14.9	8	4
ATOLL	14.91	5	4
SNOWY	14.93	11	4
AMOUR	14.93	7	4
GIRLY	14.93	9	4
HORDE	14.94	9	4
HOARD	14.94	9	4
RABID	14.94	8	4
BROWS	14.94	10	4
BANTU	14.94	7	4
INSET	14.95	5	4
EBONY	14.95	10	4
CLAMP	14.95	11	4
KORAN	14.95	9	4
TRIER	14.98	5	4
SCION	14.98	7	4
TAKER	14.99	9	4
LATCH	14.99	10	4
HOIST	15	8	4
BELLO	15	7	4
BROCK	15.02	13	4
WALLY	15.02	11	4
GOOFY	15.04	12	4
SABRE	15.04	7	4
FOLIO	15.05	8	4
TEMPT	15.07	9	4
CAFES	15.07	10	4
FARCE	15.08	10	4
WINDY	15.08	12	4
SETON	15.08	5	4
PADRE	15.08	8	4
REVEL	15.09	8	4
SNIFF	15.09	11	4
GEMMA	15.1	10	4
FUDGE	15.1	10	4
ROWER	15.1	8	4
SULLY	15.12	8	4
PLUSH	15.13	10	4
TAKIN	15.14	9	4
BLEAK	15.14	11	4
EDICT	15.16	8	4
APNEA	15.16	7	4
WIELD	15.16	9	4
TRAMP	15.16	9	4
DEFER	15.18	9	4
GIVER	15.2	9	4
HYPER	15.21	13	4
ROCHE	15.22	10	4
DEERE	15.22	6	4
ROSSO	15.22	5	4
SLOTH	15.24	8	4
ILIAD	15.24	6	4
SLEET	15.24	5	4
ALOHA	15.26	8	4
SPORE	15.26	7	4
SKIER	15.27	9	4
ENTRE	15.29	5	4
HERON	15.3	8	4
GRIME	15.3	8	4
DERRY	15.31	9	4
VIPER	15.31	10	4
KYLIE	15.31	12	4
DRUID	15.32	7	4
GAUNT	15.33	6	4
EMERY	15.34	10	4
STENT	15.35	5	4
LEMME	15.35	9	4
ALOFT	15.36	8	4
PLUME	15.36	9	4
CROOK	15.36	11	4
ASTER	15.38	5	4
CRAZY	15.38	19	4
FILTH	15.38	11	4
OXIDE	15.4	13	4
MOLAR	15.4	7	4
SABLE	15.42	7	4
MOMMA	15.42	11	4
MARGE	15.43	8	4
SMELT	15.43	7	4
BREES	15.44	7	4
SEIZE	15.45	14	4
FETCH	15.46	13	4
CRISS	15.47	7	4
TROIS	15.48	5	4
ACHES	15.48	10	4
SAMBA	15.49	9	4
PARSE	15.52	7	4
DOLCE	15.52	8	4
PETRI	15.52	7	4
RADON	15.52	6	4
ANNEX	15.54	12	4
MOGUL	15.54	8	4
BIRCH	15.55	12	4
ACTON	15.56	7	4
NOMAD	15.56	8	4
REVUE	15.57	8	4
NERDY	15.57	9	4
LACEY	15.58	10	4
PACES	15.58	9	4
OUTRO	15.58	5	4
QUEUE	15.59	14	4
SMACK	15.6	13	4
HOBBY	15.61	15	4
TRITE	15.61	5	4
ERUPT	15.62	7	4
ALLOT	15.62	5	4
BAYER	15.63	10	4
GODLY	15.67	10	4
SCOUR	15.67	7	4
THONG	15.67	9	4
HOMIE	15.68	10	4
QUEER	15.68	14	4
CREPT	15.71	9	4
BUENA	15.71	7	4
MISSY	15.72	10	4
POTTY	15.72	10	4
SIXTY	15.72	15	4
CRASS	15.73	7	4
SARIN	15.73	5	4
BIKER	15.74	11	4
GRAVY	15.75	12	4
CHING	15.75	11	4
DANDY	15.76	10	4
PRUNE	15.76	7	4
AURAL	15.76	5	4
TATAR	15.76	5	4
TEENY	15.77	8	4
LEACH	15.78	10	4
ADAGE	15.78	7	4
ANODE	15.79	6	4
ANVIL	15.79	8	4
MANDY	15.8	11	4
CADRE	15.8	8	4
ARGON	15.8	6	4
CHICK	15.81	16	4
DELVE	15.82	9	4
DRACO	15.82	8	4
IRATE	15.82	5	4
LLAMA	15.83	7	4
GROWL	15.84	9	4
FRIAR	15.84	8	4
NADIR	15.89	6	4
EXCEL	15.89	14	4
MONDE	15.9	8	4
LOWRY	15.92	11	4
MACON	15.93	9	4
CORNY	15.93	10	4
STAVE	15.94	8	4
TROVE	15.95	8	4
SYNTH	15.95	11	4
RONIN	15.96	5	4
TACIT	15.96	7	4
BLUFF	15.96	13	4
ROUEN	15.97	5	4
AMISS	15.99	7	4
FOLLY	15.99	11	4
MARGO	16	8	4
LUNGE	16	6	4
SLUNG	16	6	4
CHOKE	16	14	4
CUTER	16.01	7	4
PIXEL	16.01	14	4
EATIN	16.01	5	4
CREME	16.02	9	4
ISLET	16.03	5	4
RAZOR	16.03	14	4
LOFTY	16.04	11	4
BATHE	16.05	10	4
FECES	16.06	10	4
LIBRA	16.06	7	4
SNORE	16.09	5	4
PAYER	16.09	10	4
SMITE	16.09	7	4
GULLY	16.1	9	4
OLDEN	16.1	6	4
DECAL	16.1	8	4
DOGGY	16.11	11	4
LOHAN	16.12	8	4
BERET	16.12	7	4
BORON	16.13	7	4
TAXIS	16.14	12	4
MATTY	16.15	10	4
ADIEU	16.15	6	4
MOVER	16.16	10	4
MOTHS	16.16	10	4
TITTY	16.17	8	4
SHIVA	16.17	11	4
PORTA	16.17	7	4
RHYME	16.18	13	4
CLASP	16.18	9	4
VOWEL	16.19	11	4
BANDA	16.2	8	4
FIEND	16.2	9	4
GAUSS	16.2	6	4
DODGY	16.21	11	4
CUPID	16.21	10	4
GROUT	16.21	6	4
AMORE	16.21	7	4
POUCH	16.22	12	4
CARTA	16.23	7	4
CHALK	16.23	14	4
FLOCK	16.23	14	4
CALLE	16.23	7	4
ROGAN	16.24	6	4
FINCH	16.25	13	4
TUMMY	16.25	12	4
MAHAL	16.27	10	4
PALSY	16.28	10	4
INNIT	16.29	5	4
SIEVE	16.29	8	4
LASSO	16.29	5	4
TINGE	16.29	6	4
SWAIN	16.3	8	4
SWOOP	16.31	10	4
SPILT	16.32	7	4
STEEN	16.33	5	4
ALOOF	16.33	8	4
CHUTE	16.34	10	4
BRANT	16.35	7	4
BUBBA	16.36	11	4
FREER	16.38	8	4
MAGMA	16.39	10	4
LEAFY	16.39	11	4
NANCE	16.39	7	4
AMMAN	16.4	9	4
LARVA	16.4	8	4
SHRUB	16.41	10	4
AGATE	16.41	6	4
BLEEP	16.42	9	4
TIBIA	16.43	7	4
RAYON	16.44	8	4
COWAN	16.45	10	4
HASTY	16.45	11	4
FACET	16.46	10	4
SLUSH	16.46	8	4
BARRA	16.46	7	4
TRILL	16.47	5	4
CLUNG	16.49	8	4
TAXED	16.5	13	4
KIRBY	16.5	14	4
PLAYA	16.51	10	4
LATEX	16.55	12	4
SAVOR	16.56	8	4
TETRA	16.56	5	4
CHUNK	16.56	14	4
CROFT	16.56	10	4
WHINE	16.58	11	4
VISOR	16.58	8	4
LEECH	16.59	10	4
COMMA	16.6	11	4
BANAL	16.6	7	4
CURIE	16.61	7	4
LOWLY	16.62	11	4
HAVOC	16.63	13	4
MANUS	16.64	7	4
SNUCK	16.65	11	4
QUICK	16.66	20	4
FABLE	16.66	10	4
JELLY	16.66	15	4
PESTO	16.66	7	4
GLEAM	16.66	8	4
IDIOM	16.67	8	4
ANION	16.68	5	4
FLICK	16.68	14	4
CAPRI	16.69	9	4
FROWN	16.7	11	4
CAIRN	16.71	7	4
SNOWS	16.71	8	4
KRAFT	16.72	12	4
HOVER	16.72	11	4
WAITE	16.73	8	4
CHORE	16.74	10	4
INANE	16.74	5	4
YEARN	16.74	8	4
NOIRE	16.75	5	4
BOSOM	16.76	9	4
PALER	16.78	7	4
FLEUR	16.78	8	4
BUTCH	16.78	12	4
SNEER	16.78	5	4
UTERO	16.79	5	4
PUREE	16.79	7	4
SWEDE	16.8	9	4
JOLIE	16.81	12	4
ACCRA	16.82	9	4
LEFTY	16.82	11	4
ENDER	16.83	6	4
CABAL	16.83	9	4
ELUDE	16.83	6	4
BAYOU	16.84	10	4
EDEMA	16.84	8	4
BRIAR	16.84	7	4
WOKEN	16.86	12	4
CARER	16.87	7	4
NAVEL	16.87	8	4
EXERT	16.88	12	4
GARDA	16.89	7	4
PASHA	16.9	10	4
SOGGY	16.9	10	4
LIBRE	16.91	7	4
LUPIN	16.92	7	4
KOALA	16.92	9	4
DEUCE	16.92	8	4
AUGER	16.93	6	4
HAREM	16.94	10	4
WAIVE	16.94	11	4
KAPPA	16.95	13	4
EASEL	16.95	5	4
RUNNY	16.96	8	4
AGGIE	16.97	7	4
SAITH	16.97	8	4
POPPY	16.98	14	4
PRIVY	16.98	13	4
COTTA	16.98	7	4
TAMMY	16.99	12	4
TILLY	17	8	4
RAINE	17	5	4
BANCO	17	9	4
ENEMA	17	7	4
GULAG	17.01	7	4
APTLY	17.04	10	4
JUNTA	17.06	12	4
VIGOR	17.06	9	4
CLINE	17.07	7	4
PATSY	17.09	10	4
MINCE	17.09	9	4
MODUS	17.1	8	4
ENROL	17.1	5	4
GIDDY	17.1	11	4
LIFES	17.1	8	4
KIDDO	17.11	11	4
CUMIN	17.12	9	4
MUMMY	17.12	14	4
SHOAL	17.12	8	4
TWINE	17.13	8	4
VOILA	17.14	8	4
SPOOL	17.15	7	4
DONNE	17.16	6	4
SPURT	17.16	7	4
BUGLE	17.17	8	4
PARMA	17.17	9	4
GUILE	17.18	6	4
FLIER	17.18	8	4
TERSE	17.18	5	4
BILAL	17.19	7	4
SAVVY	17.22	14	4
BUGGY	17.23	12	4
WALLA	17.24	8	4
BRISK	17.24	11	4
BUNDY	17.24	11	4
CELEB	17.25	9	4
MOWER	17.26	10	4
MINIS	17.26	7	4
SOLON	17.28	5	4
PRAYS	17.28	10	4
GYPSY	17.29	14	4
SABHA	17.29	10	4
TUTTI	17.31	5	4
LATHE	17.31	8	4
POLKA	17.32	11	4
SHARD	17.32	9	4
SPOOF	17.32	10	4
OATHS	17.32	8	4
ANISE	17.33	5	4
KYRIE	17.33	12	4
REEVE	17.33	8	4
HYDRA	17.33	12	4
BAFTA	17.34	10	4
JEWEL	17.35	15	4
HITCH	17.35	13	4
GOURD	17.37	7	4
LIBER	17.38	7	4
DUVET	17.39	9	4
PIETY	17.39	10	4
MANTA	17.39	7	4
INFRA	17.41	8	4
FORGO	17.41	9	4
PILAR	17.41	7	4
PIGGY	17.43	12	4
QUOTA	17.44	14	4
PLUMP	17.44	11	4
QURAN	17.44	14	4
SERVO	17.45	8	4
LIVID	17.45	9	4
SAULT	17.45	5	4
GLEAN	17.46	6	4
TOXIN	17.46	12	4
CANTO	17.46	7	4
SUAVE	17.46	8	4
PRIMO	17.47	9	4
AFOOT	17.48	8	4
TULSI	17.48	5	4
ARTSY	17.49	8	4
LURID	17.49	6	4
PERCH	17.51	12	4
FIRTH	17.51	11	4
DOGGO	17.51	8	4
AGORA	17.52	6	4
REDDY	17.52	10	4
SLIMY	17.53	10	4
GINNY	17.55	9	4
FONDA	17.55	9	4
BUSTY	17.57	10	4
OUTDO	17.57	6	4
MEMOS	17.57	9	4
CHURN	17.58	10	4
STURT	17.59	5	4
INBOX	17.59	14	4
HILLY	17.62	11	4
MANNA	17.63	7	4
FOREX	17.63	15	4
BEECH	17.63	12	4
MADLY	17.63	11	4
MILLE	17.64	7	4
NIFTY	17.64	11	4
MILOS	17.64	7	4
DUPER	17.65	8	4
EVOKE	17.65	12	4
PEASE	17.65	7	4
SHAWL	17.66	11	4
FLEES	17.66	8	4
MADRE	17.67	8	4
EMBER	17.68	9	4
SLOOP	17.68	7	4
MILKY	17.68	14	4
TWEAK	17.69	12	4
STADE	17.69	6	4
NAIRA	17.69	5	4
MIXER	17.69	14	4
AMINE	17.7	7	4
NICKY	17.7	14	4
BETTA	17.71	7	4
COMFY	17.71	15	4
SAREE	17.72	5	4
FUNKY	17.72	15	4
SWOON	17.72	8	4
CONEY	17.73	10	4
THANE	17.73	8	4
TITHE	17.73	8	4
BONGO	17.74	8	4
TINTO	17.74	5	4
DURST	17.75	6	4
LEPER	17.77	7	4
GAMUT	17.78	8	4
MACHO	17.78	12	4
LISLE	17.79	5	4
QUASI	17.79	14	4
FILLY	17.79	11	4
FOOTY	17.8	11	4
SILKY	17.8	12	4
SCOOT	17.81	7	4
SPATE	17.82	7	4
COLBY	17.82	12	4
MILLY	17.82	10	4
CHEMO	17.82	12	4
ALGAL	17.84	6	4
SNUFF	17.84	11	4
SNARL	17.85	5	4
SQUAT	17.85	14	4
WHARF	17.86	14	4
TULLE	17.86	5	4
DHONI	17.87	9	4
GLADE	17.87	7	4
JOKER	17.88	16	4
LEGER	17.88	6	4
WELCH	17.89	13	4
LAPIS	17.9	7	4
ORANG	17.91	6	4
GOODY	17.92	10	4
NICOL	17.92	7	4
SEPIA	17.94	7	4
LEARY	17.94	8	4
TABOR	17.95	7	4
AMASS	17.96	7	4
SALVO	17.98	8	4
PHONY	17.99	13	4
GRIST	17.99	6	4
LAPEL	17.99	7	4
SODOM	17.99	8	4
SENOR	18.01	5	4
SWAMI	18.01	10	4
PARTE	18.02	7	4
SIMBA	18.02	9	4
PARTI	18.03	7	4
UNSEE	18.04	5	4
HORST	18.05	8	4
ANIMA	18.05	7	4
BOSON	18.06	7	4
WAFER	18.06	11	4
ITCHY	18.08	13	4
CARNE	18.08	7	4
SURLY	18.08	8	4
ASADA	18.09	6	4
GLOWS	18.1	9	4
CHINO	18.11	10	4
WIGHT	18.11	12	4
MOANA	18.12	7	4
LOUSE	18.13	5	4
HENNA	18.13	8	4
MORAY	18.13	10	4
POSIT	18.14	7	4
PECAN	18.14	9	4
JOLLY	18.15	15	4
MERCH	18.15	12	4
SARAN	18.16	5	4
NEATH	18.16	8	4
FECAL	18.18	10	4
TANTO	18.18	5	4
TATER	18.18	5	4
DINGO	18.19	7	4
CHICO	18.2	12	4
FLAKE	18.2	12	4
TWEEN	18.2	8	4
MEATY	18.2	10	4
TEARY	18.2	8	4
SAHIB	18.22	10	4
GIRTH	18.22	9	4
RUDDY	18.22	10	4
LOBOS	18.23	7	4
ROWDY	18.24	12	4
CORGI	18.24	8	4
VICES	18.25	10	4
LADLE	18.27	6	4
TARTE	18.28	5	4
BOWER	18.28	10	4
BABEL	18.28	9	4
BLAZE	18.29	16	4
FLASK	18.29	12	4
HEROS	18.29	8	4
COVEN	18.29	10	4
SHACK	18.3	14	4
ALINE	18.3	5	4
FEMUR	18.31	10	4
NEVIS	18.31	8	4
COMTE	18.32	9	4
FOYER	18.39	11	4
POLIS	18.39	7	4
SCONE	18.4	7	4
BREWS	18.41	10	4
TAMER	18.41	7	4
GLINT	18.41	6	4
ABRAM	18.41	9	4
OZONE	18.41	14	4
EPOCH	18.42	12	4
CONVO	18.42	10	4
LIDAR	18.42	6	4
FEMME	18.43	12	4
SAVOY	18.44	11	4
YUMMY	18.44	15	4
OLDIE	18.45	6	4
SHUNT	18.45	8	4
KNOLL	18.45	9	4
ECOLE	18.48	7	4
DETOX	18.51	13	4
STIPE	18.53	7	4
GRIPE	18.53	8	4
BOOZE	18.54	16	4
LOLLY	18.54	8	4
STREP	18.54	7	4
ORTHO	18.55	8	4
UNMET	18.55	7	4
SALVE	18.56	8	4
SPANK	18.57	11	4
CORSO	18.57	7	4
GHOUL	18.57	9	4
SCOLD	18.58	8	4
IGLOO	18.58	6	4
TORUS	18.58	5	4
YARRA	18.6	8	4
ARTIS	18.6	5	4
PONCE	18.61	9	4
FILET	18.62	8	4
LAVAL	18.65	8	4
LUSTY	18.66	8	4
PUBIC	18.67	11	4
CAMUS	18.68	9	4
GOUGE	18.68	7	4
BOSSY	18.68	10	4
PRONG	18.7	8	4
BAGGY	18.71	12	4
VITAE	18.72	8	4
UNIFY	18.72	11	4
EVICT	18.73	10	4
TRIPE	18.74	7	4
PINKY	18.74	14	4
STORK	18.75	9	4
FITCH	18.76	13	4
BENTO	18.76	7	4
PANTY	18.76	10	4
GOLEM	18.78	8	4
CREPE	18.79	9	4
AWOKE	18.79	12	4
AXIAL	18.79	12	4
EMMET	18.8	9	4
LABIA	18.81	7	4
LEVEE	18.81	8	4
GLOAT	18.81	6	4
MADGE	18.82	9	4
MONDO	18.82	8	4
SEPTA	18.83	7	4
LUGER	18.83	6	4
CREWE	18.84	10	4
SPLAT	18.85	7	4
USURP	18.86	7	4
SHENG	18.86	9	4
ADDER	18.87	7	4
PSYCH	18.87	15	4
AHOLD	18.88	9	4
RESTO	18.89	5	4
BRASH	18.89	10	4
TAIGA	18.89	6	4
DECOY	18.91	11	4
CRAMP	18.91	11	4
STOTT	18.91	5	4
CHIME	18.92	12	4
FORMA	18.92	10	4
CACAO	18.92	9	4
ALTOS	18.93	5	4
FLUKE	18.93	12	4
CAPER	18.93	9	4
LOONY	18.94	8	4
FORAY	18.94	11	4
COMER	18.95	9	4
FUSSY	18.95	11	4
HEFTY	18.96	14	4
DEBUG	18.96	9	4
BEVAN	18.97	10	4
GOOEY	18.97	9	4
CLEFT	18.98	10	4
VARNA	18.99	8	4
AZURE	18.99	14	4
GUANO	18.99	6	4
ABATE	18.99	7	4
DOWRY	19	12	4
CARDI	19.01	8	4
HIPPO	19.01	12	4
TRIOS	19.01	5	4
CREDO	19.02	8	4
GORDO	19.02	7	4
JUROR	19.02	12	4
SMIRK	19.03	11	4
PROXY	19.04	17	4
TODOS	19.06	6	4
SACRA	19.07	7	4
GREYS	19.07	9	4
SAFES	19.08	8	4
SPEER	19.09	7	4
LIANA	19.11	5	4
TIMON	19.11	7	4
BLITZ	19.13	16	4
BONNE	19.14	7	4
SHAKY	19.14	15	4
LAITY	19.14	8	4
LAYUP	19.15	10	4
ROSIN	19.16	5	4
LINDY	19.17	9	4
LAKER	19.17	9	4
LOUGH	19.18	9	4
POSER	19.22	7	4
SPINA	19.24	7	4
SQUID	19.24	15	4
DOUSE	19.25	6	4
HALLO	19.25	8	4
BILBO	19.27	9	4
LOGIE	19.27	6	4
SMOKY	19.28	14	4
NATTY	19.28	8	4
POSEY	19.28	10	4
JUICY	19.28	17	4
CRYPT	19.29	12	4
TECHS	19.3	10	4
