WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
CLOTH	9.9	10	3
VISTA	9.91	8	3
RANCH	9.92	10	3
ERICA	9.93	7	3
CREED	9.93	8	3
FREED	9.94	9	3
FLESH	9.95	11	3
FORTY	9.95	11	3
FLORA	9.95	8	3
GRAPE	9.97	8	3
SOLOS	9.97	5	3
CREEP	9.98	9	3
PATHS	9.98	10	3
SPREE	9.98	7	3
DEVON	9.99	9	3
INTRA	10.02	5	3
SPERM	10.03	9	3
CATER	10.03	7	3
KELLY	10.03	12	3
PITCH	10.05	12	3
SHALE	10.07	8	3
DELLA	10.08	6	3
DRIFT	10.12	9	3
JAMES	10.12	14	3
SUSHI	10.13	8	3
KNIFE	10.14	12	3
TOKEN	10.16	9	3
BUDDY	10.16	12	3
AGILE	10.16	6	3
AIDES	10.17	6	3
COHEN	10.17	10	3
LATTE	10.17	5	3
CLINT	10.18	7	3
NOISY	10.18	8	3
OLLIE	10.19	5	3
SONAR	10.2	5	3
PUPIL	10.21	9	3
PROMO	10.21	9	3
YEAST	10.21	8	3
GENIE	10.21	6	3
BENCH	10.22	12	3
BERRY	10.22	10	3
CORES	10.23	7	3
CLASH	10.23	10	3
DARED	10.24	7	3
ERECT	10.25	7	3
MATTE	10.27	7	3
SWEEP	10.28	10	3
WELSH	10.28	11	3
SORTA	10.28	5	3
SWIFT	10.28	11	3
DECOR	10.28	8	3
MORSE	10.28	7	3
TRUSS	10.29	5	3
DRAKE	10.3	10	3
WIRED	10.3	9	3
BLANK	10.3	11	3
CURRY	10.3	10	3
TRUCE	10.3	7	3
FLOWS	10.31	11	3
HARSH	10.32	11	3
PANDA	10.32	8	3
HURRY	10.32	11	3
BOAST	10.33	7	3
SLASH	10.33	8	3
PLEAS	10.35	7	3
SINUS	10.35	5	3
DAISY	10.36	9	3
DRANK	10.37	10	3
FLARE	10.39	8	3
FORGE	10.4	9	3
CANOE	10.4	7	3
LEVER	10.4	8	3
HAVEN	10.4	11	3
VALVE	10.41	11	3
CHESS	10.41	10	3
THEFT	10.41	11	3
PEDAL	10.41	8	3
SEWER	10.42	8	3
SONNY	10.43	8	3
SWELL	10.44	8	3
AWAIT	10.45	8	3
CONDO	10.47	8	3
ARBOR	10.48	7	3
GROOM	10.49	8	3
SWEPT	10.49	10	3
DITTO	10.5	6	3
SHAKE	10.5	12	3
HEAVY	10.5	14	3
LAPSE	10.51	7	3
PLEAD	10.52	8	3
CLOWN	10.52	10	3
DERBY	10.52	11	3
DEBIT	10.52	8	3
JUDGE	10.53	14	3
GAMER	10.53	8	3
MURAL	10.53	7	3
PUNCH	10.53	12	3
PATEL	10.54	7	3
MEMES	10.56	9	3
TALLY	10.56	8	3
STAIR	10.56	5	3
TIMED	10.57	8	3
ALLOY	10.58	8	3
BETTY	10.58	10	3
DUNES	10.6	6	3
FARES	10.6	8	3
SAUNA	10.62	5	3
RUSTY	10.62	8	3
INDEX	10.63	13	3
CRATE	10.64	7	3
RELAX	10.64	12	3
FAIRY	10.64	11	3
SNARE	10.64	5	3
SKATE	10.66	9	3
BINGE	10.66	8	3
TEMPO	10.67	9	3
GLARE	10.68	6	3
FETUS	10.69	8	3
MATER	10.69	7	3
JAPAN	10.69	14	3
MOUND	10.7	8	3
TABOO	10.71	7	3
ABIDE	10.72	8	3
CREWS	10.73	10	3
AVAIL	10.73	8	3
GLOVE	10.74	9	3
GEESE	10.74	6	3
HOMER	10.74	10	3
MERCY	10.76	12	3
PENAL	10.76	7	3
NANNY	10.76	8	3
OWING	10.76	9	3
QUEEN	10.77	14	3
RUBIO	10.78	7	3
RACED	10.78	8	3
HAPPY	10.78	15	3
BUNNY	10.79	10	3
SMEAR	10.79	7	3
CHOIR	10.79	10	3
STOKE	10.79	9	3
LOTTO	10.82	5	3
TEDDY	10.82	10	3
BRACE	10.82	9	3
NITRO	10.82	5	3
BULLY	10.84	10	3
MARSH	10.85	10	3
RACER	10.85	7	3
GRAPH	10.85	11	3
MOLLY	10.86	10	3
MESSY	10.86	10	3
CIGAR	10.86	8	3
AMPLE	10.87	9	3
STACK	10.87	11	3
MANIA	10.89	7	3
REGAL	10.89	6	3
DOUGH	10.9	10	3
MENUS	10.9	7	3
MACRO	10.9	9	3
SLING	10.91	6	3
PATIO	10.91	7	3
PINES	10.92	7	3
PURGE	10.92	8	3
RHINO	10.93	8	3
VINES	10.94	8	3
VOGUE	10.95	9	3
MANGO	10.97	8	3
CRISP	10.97	9	3
FINED	10.98	9	3
ASPEN	10.99	7	3
NICHE	10.99	10	3
PAGAN	10.99	8	3
FIFTH	11	14	3
FERRY	11	11	3
PATCH	11.01	12	3
TONNE	11.01	5	3
SHELF	11.02	11	3
LUCKY	11.02	14	3
ENACT	11.03	7	3
ELBOW	11.03	10	3
AMEND	11.04	8	3
MOURN	11.05	7	3
BLOND	11.05	8	3
EDGED	11.07	8	3
CLOCK	11.07	13	3
HIDES	11.07	9	3
WHEAT	11.07	11	3
TACOS	11.07	7	3
LOTTA	11.09	5	3
CLERK	11.09	11	3
RABBI	11.09	9	3
CALIF	11.09	10	3
SCOOP	11.1	9	3
DONUT	11.1	6	3
SCRUB	11.1	9	3
BRUTE	11.11	7	3
MAFIA	11.12	10	3
MERRY	11.13	10	3
DROWN	11.14	9	3
FLAIR	11.15	8	3
VINYL	11.15	11	3
HAUNT	11.15	8	3
CRACK	11.16	13	3
PIPER	11.16	9	3
TYING	11.18	9	3
SPARK	11.18	11	3
STASH	11.18	8	3
ENJOY	11.19	15	3
VIOLA	11.19	8	3
DUSTY	11.2	9	3
COUCH	11.2	12	3
ADOBE	11.2	8	3
VERGE	11.24	9	3
WHALE	11.24	11	3
GLUED	11.25	7	3
SWORE	11.25	8	3
TOMMY	11.26	12	3
PENCE	11.26	9	3
LEDGE	11.26	7	3
DENIM	11.28	8	3
FLIRT	11.29	8	3
MORAN	11.29	7	3
POKER	11.29	11	3
FAUNA	11.29	8	3
FLUTE	11.3	8	3
AWAKE	11.32	12	3
UNDUE	11.33	6	3
BASAL	11.33	7	3
DILDO	11.34	7	3
TYRES	11.35	8	3
UNFIT	11.35	8	3
OPTIC	11.35	9	3
SOLES	11.36	5	3
SPIKE	11.36	11	3
SLANT	11.36	5	3
GORGE	11.37	7	3
CAMEL	11.38	9	3
REHAB	11.38	10	3
PAOLO	11.39	7	3
COUGH	11.39	11	3
SIGMA	11.39	8	3
WHICH	11.39	16	3
BRAKE	11.39	11	3
COCOA	11.39	9	3
STUNG	11.39	6	3
COMET	11.4	9	3
USHER	11.4	8	3
QUIET	11.41	14	3
EQUAL	11.41	14	3
PERIL	11.41	7	3
BARGE	11.41	8	3
BLAND	11.42	8	3
PORES	11.42	7	3
FANCY	11.43	13	3
SNOOP	11.43	7	3
CIDER	11.44	8	3
NOTCH	11.44	10	3
SALLE	11.45	5	3
SEINE	11.45	5	3
CHARM	11.45	12	3
BRAVO	11.47	10	3
JULIA	11.47	12	3
CONES	11.47	7	3
CRAWL	11.47	10	3
ANGST	11.49	6	3
ROBES	11.5	7	3
TAPED	11.51	8	3
TONIC	11.52	7	3
CLING	11.52	8	3
STRUT	11.52	5	3
ICING	11.53	8	3
FELLA	11.53	8	3
HOGAN	11.53	9	3
GROIN	11.54	6	3
GLAND	11.54	7	3
SYRUP	11.56	10	3
LURED	11.56	6	3
SEMEN	11.57	7	3
SLIME	11.58	7	3
SHARK	11.58	12	3
MATHS	11.58	10	3
HIRES	11.62	8	3
CRORE	11.62	7	3
EASED	11.63	6	3
THORN	11.65	8	3
TASER	11.65	5	3
WISER	11.66	8	3
HEDGE	11.66	10	3
YATES	11.67	8	3
RELIC	11.67	7	3
SLADE	11.67	6	3
FREAK	11.68	12	3
AGONY	11.68	9	3
DITCH	11.69	11	3
SUEDE	11.69	6	3
APRON	11.7	7	3
TORCH	11.71	10	3
SHAFT	11.71	11	3
LEASH	11.71	8	3
SNACK	11.72	11	3
STIFF	11.73	11	3
SHIRE	11.73	8	3
RAPES	11.73	7	3
PORNO	11.73	7	3
NUDES	11.74	6	3
CHILI	11.74	10	3
WIDOW	11.74	12	3
FADED	11.75	10	3
VISAS	11.75	8	3
BIKES	11.76	11	3
ANNOY	11.76	8	3
PLUTO	11.79	7	3
BRICK	11.79	13	3
RAMON	11.8	7	3
RAMEN	11.8	7	3
RUBIN	11.81	7	3
CODED	11.83	9	3
HOLLY	11.83	11	3
KARMA	11.84	11	3
CURES	11.84	7	3
EXACT	11.84	14	3
SWINE	11.84	8	3
SHINY	11.85	11	3
QUOTE	11.85	14	3
THIEF	11.86	11	3
CHECK	11.87	16	3
GARDE	11.87	7	3
MOULD	11.87	8	3
AUTOS	11.87	5	3
NEEDY	11.87	9	3
BURKE	11.88	11	3
LIBEL	11.89	7	3
TRIAD	11.9	6	3
CIRCA	11.9	9	3
SHOOK	11.9	12	3
DOVER	11.91	9	3
DWELL	11.92	9	3
DARES	11.92	6	3
TAROT	11.93	5	3
JESSE	11.93	12	3
SERGE	11.96	6	3
WIPED	11.98	11	3
LOBBY	11.98	12	3
WHORE	11.98	11	3
COREY	11.99	10	3
YAHOO	11.99	11	3
CAKES	12	11	3
GLIDE	12.01	7	3
NORMA	12.01	7	3
FLAWS	12.01	11	3
IVORY	12.02	11	3
THICK	12.02	14	3
SHOCK	12.02	14	3
GAMMA	12.03	10	3
PSALM	12.03	9	3
ARIAS	12.04	5	3
BOGUS	12.04	8	3
CAGES	12.05	8	3
CUTIE	12.06	7	3
WIDTH	12.06	12	3
THUMB	12.1	12	3
DEITY	12.1	9	3
ROUSE	12.11	5	3
MELON	12.11	7	3
CIVIC	12.12	12	3
DECAY	12.13	11	3
FLOWN	12.15	11	3
DOLLY	12.16	9	3
DRYER	12.17	9	3
SHAVE	12.17	11	3
PIOUS	12.18	7	3
LINUX	12.19	12	3
MUTED	12.19	8	3
NYLON	12.2	8	3
SCARF	12.2	10	3
INERT	12.2	5	3
VITRO	12.21	8	3
DRIER	12.21	6	3
WEIGH	12.23	12	3
BATHS	12.23	10	3
GATOR	12.24	6	3
INCUR	12.24	7	3
TONAL	12.24	5	3
FIBRE	12.24	10	3
CYBER	12.25	12	3
FOCAL	12.25	10	3
KITTY	12.26	12	3
STEAD	12.28	6	3
TAPER	12.28	7	3
SHAWN	12.29	11	3
ASSAM	12.29	7	3
MANLY	12.29	10	3
REPAY	12.3	10	3
LEVIN	12.3	8	3
CELLO	12.3	7	3
MINED	12.31	8	3
HANDY	12.31	12	3
COMBO	12.32	11	3
PILED	12.33	8	3
FLUSH	12.33	11	3
FATTY	12.33	11	3
NOONE	12.34	5	3
TORAH	12.34	8	3
HAIRY	12.34	11	3
GENOA	12.35	6	3
SNOUT	12.36	5	3
DEMOS	12.37	8	3
ETHER	12.38	8	3
FINER	12.39	8	3
CLAIR	12.39	7	3
HORNY	12.39	11	3
SQUAD	12.39	15	3
FETAL	12.39	8	3
COBRA	12.41	9	3
GRATE	12.43	6	3
LONER	12.43	5	3
JUICE	12.44	14	3
ABORT	12.45	7	3
SHEAR	12.46	8	3
BRIBE	12.46	9	3
MIXED	12.48	15	3
TERRE	12.49	5	3
POLIO	12.5	7	3
TONER	12.5	5	3
PETIT	12.5	7	3
BOXES	12.5	14	3
HEIST	12.51	8	3
RISKY	12.53	12	3
BISON	12.54	7	3
LAIRD	12.54	6	3
LAGER	12.54	6	3
CISCO	12.55	9	3
SLOWS	12.55	8	3
TWAIN	12.56	8	3
ESTER	12.56	5	3
HEATH	12.56	11	3
WITCH	12.56	13	3
LYRIC	12.57	10	3
CLIFF	12.58	13	3
CAMEO	12.62	9	3
GRUNT	12.63	6	3
WEDGE	12.64	10	3
FUNGI	12.64	9	3
BAKED	12.64	12	3
RARER	12.66	5	3
SCALP	12.67	9	3
HASTE	12.67	8	3
MITCH	12.69	12	3
BROOK	12.69	11	3
BATCH	12.69	12	3
FIFTY	12.71	14	3
BENNY	12.72	10	3
UNCUT	12.74	7	3
AVANT	12.74	8	3
GRAFT	12.74	9	3
CHANT	12.74	10	3
CURLY	12.75	10	3
NOSED	12.75	6	3
QUEST	12.76	14	3
BLINK	12.76	11	3
SWUNG	12.77	9	3
CHANG	12.77	11	3
RECON	12.78	7	3
CADET	12.79	8	3
WEBER	12.79	10	3
BOOTY	12.8	10	3
AROMA	12.81	7	3
ANNUM	12.81	7	3
HELLA	12.81	8	3
LIANG	12.82	6	3
MADAM	12.82	10	3
CLOUT	12.82	7	3
OPIUM	12.82	9	3
DROID	12.83	7	3
ABBEY	12.84	12	3
GATED	12.86	7	3
STALK	12.87	9	3
STINK	12.87	9	3
FACTO	12.88	10	3
TOXIC	12.9	14	3
PESOS	12.9	7	3
SORES	12.91	5	3
SWIPE	12.91	10	3
PATTY	12.91	10	3
PROTO	12.91	7	3
GROAN	12.92	6	3
RECAP	12.93	9	3
NINJA	12.94	12	3
STUMP	12.95	9	3
SHALT	12.96	8	3
CUBIC	12.96	11	3
GIMME	12.96	10	3
BOBBY	12.96	14	3
EBOOK	12.96	11	3
SHEEN	12.97	8	3
MELEE	12.97	7	3
SLACK	12.98	11	3
HARDY	12.98	12	3
PEPSI	12.98	9	3
NUDGE	12.99	7	3
ADEPT	12.99	8	3
SLICK	12.99	11	3
VENOM	13	10	3
PRISM	13	9	3
BLUSH	13.02	10	3
BONER	13.02	7	3
CLAWS	13.02	10	3
IONIC	13.04	7	3
PLAID	13.05	8	3
ODDLY	13.05	10	3
PACED	13.06	10	3
KERRY	13.06	12	3
ABBOT	13.06	9	3
SNORT	13.06	5	3
PORCH	13.07	12	3
MOODY	13.08	11	3
SPADE	13.08	8	3
PRANK	13.09	11	3
VAPOR	13.09	10	3
CUBES	13.09	9	3
HOUND	13.11	9	3
EXILE	13.11	12	3
WRATH	13.11	11	3
ETHOS	13.11	8	3
BOWEL	13.13	10	3
OILED	13.13	6	3
ROWAN	13.15	8	3
WAGER	13.15	9	3
SWAMP	13.15	12	3
MONTY	13.16	10	3
BLANC	13.16	9	3
LUPUS	13.16	7	3
BROOM	13.17	9	3
TONGA	13.18	6	3
GLOOM	13.18	8	3
ROOST	13.18	5	3
VIBES	13.18	10	3
REPEL	13.19	7	3
BOWIE	13.19	10	3
IMPLY	13.19	12	3
LOUSY	13.2	8	3
TANIA	13.21	5	3
ETHIC	13.21	10	3
OVERT	13.21	8	3
TENET	13.21	5	3
RUFUS	13.22	8	3
SIZES	13.22	14	3
SHITE	13.23	8	3
THINE	13.24	8	3
BEIGE	13.25	8	3
WIGAN	13.25	9	3
ABBAS	13.26	9	3
BARCA	13.28	9	3
WOODY	13.28	12	3
BRAWL	13.28	10	3
DIVER	13.29	9	3
FADES	13.3	9	3
FIXED	13.31	16	3
STONY	13.31	8	3
LOTTE	13.32	5	3
VOMIT	13.32	10	3
ROCKY	13.32	14	3
BRITT	13.33	7	3
CONTE	13.35	7	3
FERAL	13.35	8	3
LACED	13.36	8	3
SHOVE	13.36	11	3
CHORD	13.37	11	3
LIPID	13.37	8	3
SPICY	13.39	12	3
SIXTH	13.4	15	3
LOCUS	13.4	7	3
SABER	13.41	7	3
POSSE	13.41	7	3
ASSAY	13.42	8	3
FUSED	13.43	9	3
FRAIL	13.44	8	3
NOOSE	13.44	5	3
SPELT	13.44	7	3
TULIP	13.45	7	3
RHINE	13.45	8	3
TAINT	13.46	5	3
TIARA	13.47	5	3
PAPAL	13.47	9	3
GUIDO	13.48	7	3
DOZEN	13.49	15	3
NAGAR	13.49	6	3
RIGOR	13.51	6	3
BABES	13.52	9	3
KNOCK	13.52	15	3
LUCID	13.53	8	3
EVADE	13.54	9	3
MANNY	13.54	10	3
SAVER	13.54	8	3
CARTE	13.55	7	3
LYNCH	13.55	13	3
ZONES	13.56	14	3
PIVOT	13.56	10	3
AEGIS	13.56	6	3
PEACH	13.57	12	3
PINCH	13.61	12	3
TALON	13.61	5	3
TRUER	13.62	5	3
CARAT	13.63	7	3
MAGNA	13.64	8	3
COLES	13.64	7	3
SIGHS	13.64	9	3
RAGES	13.64	6	3
DWARF	13.64	12	3
MALIK	13.65	11	3
ARGUS	13.66	6	3
TOWED	13.66	9	3
PAVED	13.66	11	3
BROOD	13.67	8	3
MASSE	13.68	7	3
PRIZE	13.68	16	3
CRANK	13.69	11	3
VIVID	13.7	12	3
TAUNT	13.7	5	3
STOIC	13.71	7	3
ACTIN	13.72	7	3
WILLY	13.74	11	3
WEARY	13.74	11	3
CRAVE	13.75	10	3
CROWS	13.76	10	3
DROOL	13.76	6	3
TIMID	13.76	8	3
LOBES	13.78	7	3
BRAID	13.78	8	3
FAMED	13.79	11	3
BULGE	13.79	8	3
SANSA	13.79	5	3
FORTE	13.8	8	3
SIZED	13.8	15	3
SLUMP	13.81	9	3
STOOP	13.81	7	3
JERRY	13.82	15	3
TRAYS	13.82	8	3
LURES	13.84	5	3
INEPT	13.85	7	3
MOIRA	13.87	7	3
SENNA	13.87	5	3
SILOS	13.88	5	3
PORTE	13.89	7	3
THIGH	13.89	12	3
TOTES	13.9	5	3
SCORN	13.91	7	3
COUPE	13.91	9	3
FLYER	13.92	11	3
ERODE	13.92	6	3
AMUSE	13.93	7	3
KUDOS	13.93	10	3
RONDO	13.94	6	3
BRUNT	13.95	7	3
EASES	13.95	5	3
SISSY	13.95	8	3
SHONE	13.95	8	3
CLOAK	13.97	11	3
LACES	13.97	7	3
VALOR	13.97	8	3
MASSA	13.98	7	3
PINTO	13.99	7	3
BERTH	13.99	10	3
PRIMA	13.99	9	3
FIERY	13.99	11	3
CANES	14	7	3
SLEEK	14.01	9	3
PARRY	14.01	10	3
SHADY	14.01	12	3
ADORN	14.02	6	3
LILAC	14.03	7	3
MULES	14.04	7	3
AORTA	14.04	5	3
FLING	14.05	9	3
LINGO	14.05	6	3
ROACH	14.05	10	3
BLING	14.05	8	3
FLUNG	14.06	9	3
FURRY	14.07	11	3
SWARM	14.07	10	3
SPIRE	14.07	7	3
LORRY	14.08	8	3
SPOUT	14.08	7	3
ALIBI	14.1	7	3
SASSY	14.1	8	3
WITTY	14.13	11	3
WOVEN	14.14	11	3
HARAM	14.14	10	3
BLOKE	14.15	11	3
HINGE	14.15	9	3
MANIC	14.17	9	3
GNOME	14.17	8	3
HAUTE	14.18	8	3
GUSTO	14.18	6	3
SHRED	14.19	9	3
ENSUE	14.19	5	3
SCANT	14.19	7	3
SYNOD	14.2	9	3
GARTH	14.21	9	3
TROPE	14.22	7	3
LIMBO	14.23	9	3
ROHAN	14.23	8	3
SERRA	14.24	5	3
PUPPY	14.24	14	3
TELLY	14.25	8	3
TILED	14.25	6	3
BUTTE	14.25	7	3
VODKA	14.25	13	3
MEDIC	14.26	10	3
SCUBA	14.26	9	3
SUTRA	14.26	5	3
TUNER	14.27	5	3
HATCH	14.27	13	3
REMIX	14.27	14	3
LUMEN	14.28	7	3
PINOT	14.29	7	3
WAKES	14.29	12	3
REMIT	14.3	7	3
TOTEM	14.31	7	3
ALAMO	14.32	7	3
ACORN	14.32	7	3
YACHT	14.32	13	3
NUTTY	14.32	8	3
GURUS	14.32	6	3
CARVE	14.32	10	3
LARGO	14.33	6	3
SHRUG	14.33	9	3
RERUN	14.33	5	3
BARRE	14.34	7	3
LAUDE	14.34	6	3
BESET	14.35	7	3
BAGEL	14.35	8	3
BIGOT	14.36	8	3
WEAVE	14.36	11	3
FATES	14.4	8	3
FREES	14.41	8	3
FLOSS	14.41	8	3
ABYSS	14.42	10	3
HERES	14.43	8	3
CHEEK	14.43	14	3
NEXUS	14.44	12	3
VERDE	14.44	9	3
TYPED	14.45	11	3
TUNIC	14.45	7	3
SUPRA	14.45	7	3
BRINE	14.46	7	3
BRINK	14.47	11	3
WRECK	14.48	14	3
WARES	14.49	8	3
MOTIF	14.49	10	3
RUNES	14.49	5	3
MODEM	14.49	10	3
FELON	14.5	8	3
WALDO	14.5	9	3
SNELL	14.5	5	3
POLLY	14.51	10	3
MOLES	14.51	7	3
FLANK	14.52	12	3
ANNAN	14.52	5	3
ALDER	14.53	6	3
DOGMA	14.54	9	3
WIPES	14.54	10	3
FOLEY	14.55	11	3
ROPER	14.55	7	3
HUMID	14.56	11	3
BROTH	14.56	10	3
AUNTY	14.57	8	3
VALET	14.57	8	3
NAZIS	14.59	14	3
MISTY	14.59	10	3
CACHE	14.6	12	3
ASCOT	14.6	7	3
INFER	14.6	8	3
RISER	14.6	5	3
BRILL	14.61	7	3
NELLY	14.62	8	3
JOKES	14.62	16	3
DIODE	14.63	7	3
SWIRL	14.63	8	3
THETA	14.63	8	3
HYDRO	14.64	12	3
MITES	14.65	7	3
PLATT	14.66	7	3
MIMIC	14.66	11	3
RAGED	14.67	7	3
SEMIS	14.68	7	3
SPAWN	14.69	10	3
PADDY	14.69	12	3
HALAL	14.71	8	3
MYTHS	14.71	13	3
LEAPT	14.71	7	3
ENVOY	14.71	11	3
PRIUS	14.72	7	3
ODOUR	14.72	6	3
DONNY	14.73	9	3
SEVER	14.73	8	3
KILOS	14.74	9	3
AVERT	14.76	8	3
ATONE	14.77	5	3
AVIAN	14.77	8	3
SCRUM	14.77	9	3
STOMP	14.78	9	3
VICAR	14.78	10	3
LIEGE	14.79	6	3
CHAMP	14.79	14	3
FAIRE	14.79	8	3
TWEED	14.8	9	3
FANNY	14.8	11	3
WIDEN	14.81	9	3
HATER	14.81	8	3
STEED	14.83	6	3
MUDDY	14.84	12	3
KNEEL	14.84	9	3
ABODE	14.85	8	3
SAMMY	14.85	12	3
VILLE	14.85	8	3
MERLE	14.86	7	3
VIGIL	14.86	9	3
MUSES	14.87	7	3
PETAL	14.88	7	3
HIGHS	14.88	12	3
POISE	14.88	7	3
SURAT	14.89	5	3
BUDGE	14.89	9	3
RUPEE	14.89	7	3
MODAL	14.9	8	3
PLANK	14.9	11	3
SNIPE	14.9	7	3
MOMMY	14.9	14	3
ATOLL	14.91	5	3
GIRLY	14.93	9	3
SNOWY	14.93	11	3
AMOUR	14.93	7	3
HOARD	14.94	9	3
BANTU	14.94	7	3
HORDE	14.94	9	3
BROWS	14.94	10	3
RABID	14.94	8	3
CLAMP	14.95	11	3
INSET	14.95	5	3
EBONY	14.95	10	3
KORAN	14.95	9	3
FUMES	14.96	10	3
ASSED	14.97	6	3
SCION	14.98	7	3
TRIER	14.98	5	3
TAKER	14.99	9	3
LATCH	14.99	10	3
ULCER	14.99	7	3
BELLO	15	7	3
HOIST	15	8	3
WALLY	15.02	11	3
BROCK	15.02	13	3
GOOFY	15.04	12	3
FLEAS	15.04	8	3
SABRE	15.04	7	3
FOLIO	15.05	8	3
PEGGY	15.05	12	3
NINES	15.06	5	3
TEMPT	15.07	9	3
CAFES	15.07	10	3
FARCE	15.08	10	3
PADRE	15.08	8	3
WINDY	15.08	12	3
SETON	15.08	5	3
REVEL	15.09	8	3
SNIFF	15.09	11	3
GEMMA	15.1	10	3
ROWER	15.1	8	3
FUDGE	15.1	10	3
SCALA	15.12	7	3
SULLY	15.12	8	3
VASES	15.12	8	3
PLUSH	15.13	10	3
BLEAK	15.14	11	3
TAKIN	15.14	9	3
SAGES	15.15	6	3
TRAMP	15.16	9	3
EDICT	15.16	8	3
WIELD	15.16	9	3
APNEA	15.16	7	3
HURST	15.18	8	3
DEFER	15.18	9	3
GIVER	15.2	9	3
HADES	15.21	9	3
HYPER	15.21	13	3
ROSSO	15.22	5	3
DEERE	15.22	6	3
ROCHE	15.22	10	3
ILIAD	15.24	6	3
SLOTH	15.24	8	3
SLEET	15.24	5	3
ALOHA	15.26	8	3
OUTED	15.26	6	3
SPORE	15.26	7	3
SKIER	15.27	9	3
SODAS	15.28	6	3
BOOED	15.28	8	3
ENTRE	15.29	5	3
HERON	15.3	8	3
GRIME	15.3	8	3
DERRY	15.31	9	3
KYLIE	15.31	12	3
VIPER	15.31	10	3
DRUID	15.32	7	3
FATED	15.32	9	3
WAVED	15.33	12	3
GAUNT	15.33	6	3
CHUCK	15.33	16	3
EMERY	15.34	10	3
STENT	15.35	5	3
LEMME	15.35	9	3
ALOFT	15.36	8	3
PLUME	15.36	9	3
CROOK	15.36	11	3
FILTH	15.38	11	3
CRAZY	15.38	19	3
ASTER	15.38	5	3
MARES	15.39	7	3
OXIDE	15.4	13	3
MOLAR	15.4	7	3
GABLE	15.4	8	3
SABLE	15.42	7	3
MOMMA	15.42	11	3
MARGE	15.43	8	3
SMELT	15.43	7	3
BREES	15.44	7	3
SEIZE	15.45	14	3
FETCH	15.46	13	3
CRISS	15.47	7	3
DINED	15.47	7	3
TROIS	15.48	5	3
ACHES	15.48	10	3
SPIED	15.48	8	3
SAMBA	15.49	9	3
PETRI	15.52	7	3
PARSE	15.52	7	3
RADON	15.52	6	3
FUSES	15.52	8	3
DOLCE	15.52	8	3
ANNEX	15.54	12	3
MOGUL	15.54	8	3
DUMMY	15.55	13	3
BIRCH	15.55	12	3
NOMAD	15.56	8	3
ACTON	15.56	7	3
BALES	15.57	7	3
NERDY	15.57	9	3
REVUE	15.57	8	3
PACES	15.58	9	3
OUTRO	15.58	5	3
LACEY	15.58	10	3
QUEUE	15.59	14	3
SMACK	15.6	13	3
HOBBY	15.61	15	3
TRITE	15.61	5	3
ERUPT	15.62	7	3
ALLOT	15.62	5	3
BAYER	15.63	10	3
BYTES	15.64	10	3
SCOUR	15.67	7	3
GODLY	15.67	10	3
THONG	15.67	9	3
QUEER	15.68	14	3
HOMIE	15.68	10	3
MECCA	15.7	11	3
CREPT	15.71	9	3
BUENA	15.71	7	3
POTTY	15.72	10	3
MISSY	15.72	10	3
SIXTY	15.72	15	3
CRASS	15.73	7	3
SARIN	15.73	5	3
BIKER	15.74	11	3
CHING	15.75	11	3
GRAVY	15.75	12	3
TATAR	15.76	5	3
AURAL	15.76	5	3
PRUNE	15.76	7	3
MUCUS	15.76	9	3
DANDY	15.76	10	3
TEENY	15.77	8	3
BOXER	15.78	14	3
LEACH	15.78	10	3
ADAGE	15.78	7	3
ANVIL	15.79	8	3
ANODE	15.79	6	3
MANDY	15.8	11	3
CADRE	15.8	8	3
ARGON	15.8	6	3
CHICK	15.81	16	3
IRATE	15.82	5	3
DELVE	15.82	9	3
DRACO	15.82	8	3
LLAMA	15.83	7	3
FRIAR	15.84	8	3
GROWL	15.84	9	3
NUKES	15.86	9	3
PRICK	15.88	13	3
NADIR	15.89	6	3
EXCEL	15.89	14	3
MONDE	15.9	8	3
LOWRY	15.92	11	3
JENNY	15.92	15	3
CORNY	15.93	10	3
MACON	15.93	9	3
STAVE	15.94	8	3
DUKES	15.94	10	3
TROVE	15.95	8	3
SYNTH	15.95	11	3
TACIT	15.96	7	3
BLUFF	15.96	13	3
RONIN	15.96	5	3
ROUEN	15.97	5	3
FOLLY	15.99	11	3
AMISS	15.99	7	3
SLUNG	16	6	3
MARGO	16	8	3
CHOKE	16	14	3
LUNGE	16	6	3
EATIN	16.01	5	3
PIXEL	16.01	14	3
CUTER	16.01	7	3
CREME	16.02	9	3
ISLET	16.03	5	3
RAZOR	16.03	14	3
LOFTY	16.04	11	3
EARED	16.05	6	3
BATHE	16.05	10	3
FECES	16.06	10	3
LIBRA	16.06	7	3
BOWED	16.09	11	3
SNORE	16.09	5	3
SMITE	16.09	7	3
PAYER	16.09	10	3
DECAL	16.1	8	3
OLDEN	16.1	6	3
GULLY	16.1	9	3
RILED	16.11	6	3
DOGGY	16.11	11	3
LOHAN	16.12	8	3
BERET	16.12	7	3
BORON	16.13	7	3
TAXIS	16.14	12	3
ADIEU	16.15	6	3
MATTY	16.15	10	3
YIKES	16.16	12	3
MOVER	16.16	10	3
MOTHS	16.16	10	3
SHIVA	16.17	11	3
TITTY	16.17	8	3
TAMED	16.17	8	3
PORTA	16.17	7	3
RHYME	16.18	13	3
CLASP	16.18	9	3
VOWEL	16.19	11	3
BANDA	16.2	8	3
