WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
DUPER	17.77	8	3
FLEES	17.77	8	3
FROCK	23.99	14	4
MADRE	17.78	8	3
MANUS	16.75	7	3
MAVEN	19.86	10	4
NAPPY	21.94	12	4
NEARS	14.7	5	3
PASTY	19.88	10	4
PESTO	16.78	7	3
RAFTS	17.82	8	3
RISER	14.72	5	3
SKITS	18.86	9	4
SLITS	14.73	5	3
SPOOK	20.94	11	4
STORK	18.87	9	4
SWOON	17.84	8	3
THANE	17.85	8	3
TITHE	17.85	8	3
BIMBO	20.96	11	4
BONGO	17.86	8	3
CAIRN	16.83	7	3
CAMPO	20.98	11	4
COUPS	18.91	9	4
CREPE	18.92	9	4
CROCS	18.92	9	4
DUELS	15.82	6	3
EARLS	14.79	5	3
EMMET	18.94	9	4
FLAKY	25.15	15	4
GAMUT	17.91	8	3
KIWIS	22.05	12	4
MADGE	18.95	9	4
MAVIS	19.99	10	4
NICHT	20	10	4
NYMPH	25.18	15	4
PALER	16.9	7	3
PRAWN	20.01	10	4
PUREE	16.91	7	3
SHENG	18.99	9	4
SOARS	14.85	5	3
TIPSY	20.03	10	4
TOPAZ	26.24	16	4
WANED	19.01	9	4
AHOLD	19.01	9	4
AMIGO	17.98	8	3
ANODE	15.92	6	3
ARGON	15.92	6	3
ATONE	14.89	5	3
BRIAR	16.97	7	3
BURGH	21.11	11	4
CACAO	19.04	9	4
CAPER	19.05	9	4
CARER	16.98	7	3
CERES	16.99	7	3
CHOCK	26.3	16	4
COMER	19.07	9	4
DEBUG	19.07	9	4
FAVES	21.15	11	4
GARDA	17.01	7	3
GOOEY	19.09	9	4
HALTS	18.06	8	3
LEARY	18.06	8	3
LIBRE	17.03	7	3
LUPIN	17.04	7	3
MUFTI	20.14	10	4
NADIR	16.01	6	3
PIMPS	21.19	11	4
PROMS	19.12	9	4
RAKED	20.16	10	4
RAZER	24.31	14	4
SALVO	18.1	8	4
SODOM	18.11	8	4
SOFAS	18.11	8	4
SURAT	15.01	5	3
TAPAS	17.09	7	3
AGGIE	17.09	7	3
ATOLL	15.03	5	3
COTTA	17.1	7	3
DOMED	19.18	9	4
DRIPS	18.15	8	4
EAVES	18.15	8	4
ENEMA	17.12	7	3
GREYS	19.19	9	4
GULAG	17.13	7	3
HORST	18.17	8	4
INSET	15.07	5	3
LIMES	17.14	7	3
LUNGE	16.11	6	3
SLUNG	16.12	6	3
SURLY	18.19	8	4
TRIER	15.09	5	3
VEILS	18.2	8	4
VERVE	21.31	11	4
BONNY	20.28	10	4
BORES	17.18	7	3
CLINE	17.19	7	3
COMME	21.33	11	4
EARED	16.16	6	3
HAKIM	24.44	14	4
HAULS	18.24	8	4
HENNA	18.24	8	4
HINDS	19.28	9	4
LAKER	19.29	9	4
LINDY	19.29	9	4
LOUGH	19.3	9	4
LUMPY	22.41	12	4
MINAS	17.24	7	3
NEATH	18.28	8	4
NINES	15.18	5	3
OLDEN	16.22	6	3
RILED	16.22	6	3
SETON	15.19	5	3
SPOOL	17.27	7	3
SPURT	17.27	7	3
TEARY	18.31	8	4
TWEEN	18.32	8	4
WONKY	25.56	15	4
ADIEU	16.26	6	3
BEBOP	21.43	11	4
BILAL	17.3	7	3
BILBO	19.37	9	4
CORGI	18.34	8	4
DALEK	20.42	10	4
DENTS	16.28	6	3
DUSKY	23.53	13	4
FERMI	20.43	10	4
GAUDY	20.44	10	4
GAUSS	16.3	6	3
GAZED	26.65	16	4
GRAYS	19.42	9	4
GROUT	16.32	6	3
HEROS	18.39	8	4
MINIS	17.36	7	3
MISTS	17.37	7	3
MUSTY	20.47	10	4
NEVIS	18.41	8	4
RAVES	18.41	8	4
ROGAN	16.35	6	3
ROPED	18.42	8	4
ROSSO	15.33	5	3
SCIFI	20.5	10	4
SEEDY	19.47	9	4
SLEET	15.34	5	3
SPASM	19.48	9	4
STUBS	17.42	7	3
SWATH	21.56	11	4
TINGE	16.39	6	3
YOLKS	22.6	12	4
BURLY	20.54	10	4
CELTS	17.44	7	3
CHARA	20.55	10	4
COVET	20.55	10	4
DALES	16.42	6	3
DINGY	20.56	10	4
ENTRE	15.4	5	3
FIZZY	40.23	29	4
GOURD	17.47	7	3
GRINS	16.44	6	3
JACKY	31.97	21	4
JELLO	22.66	12	4
LIBER	17.49	7	3
LURKS	19.57	9	4
MANTA	17.5	7	3
MORES	17.51	7	3
PERES	17.51	7	3
PILAR	17.52	7	3
PURDY	21.66	11	4
SHUNT	18.56	8	4
STENT	15.46	5	3
SUMMA	19.6	9	4
THANG	19.61	9	4
WICKS	24.79	14	4
AGATE	16.52	6	3
ALKYL	22.73	12	4
ASTER	15.49	5	3
BARBS	19.63	9	4
CANTO	17.57	7	3
CYNIC	22.75	12	4
ERRED	16.54	6	3
FAKER	22.76	12	4
FJORD	26.9	16	4
FLUME	20.7	10	4
FOILS	18.63	8	4
GALES	16.57	6	3
GRIPE	18.64	8	4
GRUFF	22.78	12	4
IMAMS	19.68	9	4
LOLLY	18.65	8	4
MIRED	18.66	8	4
MUMPS	21.77	11	4
ORTHO	18.67	8	4
OZZIE	34.19	23	4
REEKS	19.71	9	4
SALVE	18.68	8	4
SCALY	20.76	10	4
SCOLD	18.69	8	4
TROIS	15.59	5	3
VEXED	26.98	16	4
VOIDS	19.74	9	4
WIPER	20.78	10	4
YARRA	18.72	8	4
AMPED	20.79	10	4
BEZEL	27	16	4
CRAPS	19.76	9	4
CRICK	23.91	13	4
DUNKS	20.81	10	4
FILET	18.74	8	4
GONZO	25.99	15	4
GRAFF	22.89	12	4
HYENA	21.86	11	4
KNELT	19.8	9	4
LAVAL	18.77	8	4
LAZAR	24.98	14	4
LUSTY	18.78	8	4
MANNA	17.75	7	3
MILLE	17.75	7	3
MILOS	17.76	7	3
OUTRO	15.69	5	3
PEASE	17.77	7	3
PEELS	17.77	7	3
PEEVE	20.88	10	4
PINKS	21.92	11	4
PRONG	18.82	8	4
SAWED	19.86	9	4
SLOOP	17.79	7	3
TONGS	16.76	6	3
TRITE	15.74	5	3
TUSKS	19.88	9	4
VITAE	18.85	8	4
WHIGS	22.99	12	4
WINKS	23	12	4
ALLOT	15.76	5	3
AMINE	17.83	7	3
BATTY	20.94	10	4
BETTA	17.84	7	3
BITTY	20.95	10	4
BLURB	19.92	9	4
CHIRP	23.03	12	4
CLAYS	20.96	10	4
CLOGS	18.9	8	4
CONCH	23.04	12	4
DIMLY	22.01	11	4
DUETS	16.85	6	3
GOLEM	18.92	8	4
HARES	18.92	8	4
HONKY	26.17	15	4
JEEPS	25.14	14	4
LEPER	17.9	7	3
LEVEE	18.94	8	4
LURCH	21.02	10	4
MAMAS	19.99	9	4
MONDO	18.96	8	4
PROBS	20	9	4
RAZED	26.21	15	4
SARIN	15.87	5	3
SCOOT	17.94	7	3
SHOWY	25.19	14	4
SILKS	20.02	9	4
SILLS	15.89	5	3
SPATE	17.96	7	3
TABBY	23.14	12	4
TATAR	15.9	5	3
TILTS	15.9	5	3
AURAL	15.91	5	3
BLIMP	22.12	11	4
CHEWS	24.19	13	4
CLARY	21.1	10	4
CURBS	20.07	9	4
DALLY	20.07	9	4
ELUDE	16.97	6	3
ENDER	16.98	6	3
GLADE	18.02	7	3
GULCH	22.16	11	4
HIKER	23.2	12	4
HOWLS	22.17	11	4
IRATE	15.97	5	3
LAPIS	18.04	7	3
LOONY	19.08	8	4
MAMBO	22.19	11	4
MILFS	21.16	10	4
MOPED	21.16	10	4
NICOL	18.06	7	3
POPUP	22.21	11	4
ROWED	20.14	9	4
SCOFF	24.28	13	4
SEPIA	18.08	7	3
TABOR	18.09	7	3
VARNA	19.13	8	4
WEEPS	21.2	10	4
AMASS	18.1	7	4
AUGER	17.07	6	3
BUOYS	21.21	10	4
CARDI	19.15	8	4
CHICA	23.29	12	4
CREDO	19.16	8	4
JOCKS	29.51	18	4
LAPEL	18.13	7	4
MASHA	21.24	10	4
MAXED	26.42	15	4
MOWED	22.29	11	4
OMENS	18.15	7	4
PANSY	21.26	10	4
PARTE	18.16	7	4
PARTI	18.17	7	4
QUADS	26.45	15	4
RONIN	16.11	5	3
ROUEN	16.11	5	3
SAFES	19.22	8	4
TAWNY	22.33	11	4
TRIMS	18.2	7	4
ANIMA	18.2	7	4
AWASH	22.34	11	4
BOSON	18.21	7	4
BRAWN	21.32	10	4
CARNE	18.22	7	4
EATIN	16.15	5	3
FOAMS	21.33	10	4
GOTHS	20.3	9	4
GRIMY	22.38	11	4
ISLET	16.17	5	3
JURIS	23.42	12	4
LAITY	19.29	8	4
MIDGE	20.33	9	4
MOANA	18.26	7	4
NAJIB	25.51	14	4
NUEVO	19.31	8	4
PARKA	22.41	11	4
POSIT	18.28	7	4
PUKED	23.46	12	4
SNORE	16.22	5	3
STANK	20.36	9	4
WANDS	20.37	9	4
WIMPY	26.58	15	4
CACTI	20.38	9	4
CHAFF	27.62	16	4
COMPS	22.46	11	4
CORBY	23.49	12	4
CRUMP	22.47	11	4
DINGO	18.33	7	4
DONNE	17.3	6	3
FROTH	22.48	11	4
GUILE	17.31	6	3
HALLO	19.39	8	4
HOMEY	24.56	13	4
IRKED	21.46	10	4
LOBOS	18.36	7	4
LOVEY	22.51	11	4
NATTY	19.41	8	4
PARED	19.41	8	4
PIKES	22.52	11	4
PROWL	21.49	10	4
QUASH	28.74	17	4
REDOX	24.6	13	4
RIFTS	19.44	8	4
RISHI	19.44	8	4
SHREW	22.55	11	4
SHUSH	22.55	11	4
SITED	17.39	6	3
SOAPY	21.53	10	4
SPIKY	25.67	14	4
WAVER	22.57	11	4
WRING	20.51	9	4
ZORRO	25.69	14	4
AGAVE	20.52	9	4
BEAKS	22.59	11	4
BEEFY	24.67	13	4
BERKS	22.6	11	4
BOARS	18.47	7	4
BOING	19.51	8	4
DEVOS	20.55	9	4
DRAPE	19.52	8	4
FORDS	20.56	9	4
INNIT	16.42	5	3
LASSO	16.43	5	3
LEMMA	20.57	9	4
ORCAS	18.51	7	4
OUIJA	23.68	12	4
POLIS	18.52	7	4
REDUX	24.73	13	4
SCONE	18.53	7	4
STANS	16.46	5	3
STEEN	16.47	5	3
TAMER	18.54	7	4
VICHY	27.85	16	4
VULVA	22.69	11	4
ZONAL	25.79	14	4
AMIGA	19.59	8	4
BAKES	22.7	11	4
BALLY	21.67	10	4
BEAUX	25.81	14	4
BEEPS	20.65	9	4
BIOME	20.65	9	4
BOUGH	22.72	11	4
CRONY	21.69	10	4
DICKY	26.87	15	4
DUMBO	21.7	10	4
ECOLE	18.61	7	4
EMCEE	20.68	9	4
FUGUE	20.68	9	4
GLEAN	17.58	6	3
GUTSY	20.69	9	4
HAFIZ	32.08	20	4
LANKY	23.81	12	4
LURID	17.6	6	3
PALES	18.64	7	4
REALS	16.58	5	3
STIPE	18.65	7	4
STREP	18.66	7	4
TRILL	16.59	5	3
UNMET	18.67	7	4
AGORA	17.64	6	3
ASKEW	23.85	12	4
BICEP	22.82	11	4
CORSO	18.69	7	4
DELFT	20.76	9	4
DORKY	24.9	13	4
GANJA	24.91	13	4
HOWES	22.84	11	4
HUNKY	26.98	15	4
OUTDO	17.68	6	3
PISSY	21.82	10	4
PYGMY	28.03	16	4
RIVEN	19.76	8	4
SKIDS	21.84	10	4
TETRA	16.67	5	3
VERSO	19.78	8	4
VROOM	21.85	10	4
ZOOMS	28.06	16	4
ARSED	17.72	6	3
CASKS	22.9	11	4
CHARD	22.9	11	4
CRIBS	20.84	9	4
DEWAR	20.84	9	4
ELEGY	20.85	9	4
EVENS	19.82	8	4
FIVER	22.93	11	4
FOLIC	21.9	10	4
GOLLY	20.87	9	4
GOUGE	18.8	7	4
KILNS	20.88	9	4
LOINS	16.74	5	3
MAUVE	21.92	10	4
MITTS	18.82	7	4
OMITS	18.83	7	4
PACER	20.9	9	4
PHISH	25.04	13	4
RAKES	20.91	9	4
RAVEL	19.88	8	4
SCAPE	20.92	9	4
STADE	17.82	6	3
TAFFY	26.1	14	4
TEPID	19.9	8	4
TRIPE	18.87	7	4
WESTS	19.91	8	4
WILES	19.91	8	4
ANION	16.81	5	3
BALMY	24.06	12	4
BARDS	19.93	8	4
BENTO	18.9	7	4
BOWES	22.01	10	4
CAKED	24.08	12	4
CUPPA	23.05	11	4
DURST	17.88	6	3
FATWA	23.06	11	4
GLYPH	26.17	14	4
GUMBO	22.03	10	4
INANE	16.87	5	3
LABIA	18.94	7	4
LEEKS	21.01	9	4
NITTY	19.98	8	4
NOIRE	16.89	5	3
SAGGY	22.06	10	4
SEPTA	18.96	7	4
SERFS	20	8	4
SKEET	21.04	9	4
SNEER	16.91	5	3
SPLAT	18.98	7	4
TOUTS	16.92	5	3
USURP	18.99	7	4
UTERO	16.93	5	3
ADDER	19	7	4
ALGAL	17.97	6	3
ALLAY	20.05	8	4
BREAM	21.08	9	4
CHINS	22.12	10	4
CODER	20.06	8	4
DEGAS	19.03	7	4
GHAZI	30.41	18	4
KNICK	27.31	15	4
LEGER	18.01	6	3
LOWES	20.08	8	4
MAZES	28.36	16	4
MINTY	22.16	10	4
MOLDY	23.2	11	4
OCHRE	22.17	10	4
ORANG	18.04	6	3
PLOWS	22.18	10	4
RIVET	20.12	8	4
TARDY	21.15	9	4
TWIRL	20.13	8	4
VARDY	24.27	12	4
WAGGA	22.2	10	4
ABATE	19.1	7	4
ADIOS	18.08	6	3
BLOCS	21.18	9	4
BUSBY	24.29	12	4
DOPEY	23.26	11	4
DUCKY	27.4	15	4
EASEL	17.06	5	3
GORDO	19.14	7	4
GRIST	18.11	6	4
GROPE	20.18	8	4
INLAY	20.19	8	4
MANDI	20.19	8	4
PARAS	19.16	7	4
POACH	24.34	12	4
PUBES	21.24	9	4
RAINE	17.11	5	3
SACRA	19.18	7	4
SAPPY	24.36	12	4
SHILL	20.22	8	4
SHINS	20.23	8	4
SKANK	25.41	13	4
SLATS	17.13	5	3
SPEER	19.21	7	4
SQUAW	29.56	17	4
THROB	22.32	10	4
TIMON	19.22	7	4
TOYED	21.3	9	4
ASADA	18.2	6	4
BIGHT	23.37	11	4
BILGE	20.28	8	4
BONNE	19.25	7	4
CODEC	22.35	10	4
CONGA	20.29	8	4
DAFFY	27.54	15	4
DICEY	23.4	11	4
DULCE	20.3	8	4
ENROL	17.21	5	3
GRIFF	24.45	12	4
JUMPY	31.7	19	4
LIENS	17.22	5	3
LOATH	20.33	8	4
LOOPY	22.4	10	4
MUSED	20.34	8	4
OBEYS	22.41	10	4
PORKY	26.55	14	4
POSER	19.32	7	4
PYLON	22.43	10	4
REFIT	20.36	8	4
ROOMY	22.43	10	4
SEEPS	19.34	7	4
SPINA	19.34	7	4
TERSE	17.28	5	3
WENCH	25.56	13	4
BRAGS	20.39	8	4
CASAS	19.36	7	4
CLANK	23.5	11	4
CUSHY	25.58	13	4
FROMM	24.55	12	4
GAFFE	24.55	12	4
GAVEL	21.45	9	4
GLENS	18.35	6	4
GLITZ	27.67	15	4
HOPPY	27.67	15	4
LADLE	18.37	6	4
MENSA	19.41	7	4
OTAKU	21.48	9	4
PHAGE	23.55	11	4
PUMAS	21.49	9	4
PUNTS	19.43	7	4
RECEP	21.5	9	4
RHONE	20.47	8	4
SHIRK	24.61	12	4
SOLON	17.38	5	3
SPIEL	19.45	7	4
SPUNK	23.59	11	4
SWANK	24.63	12	4
TACKS	23.6	11	4
TORTS	17.4	5	3
TUBBY	24.64	12	4
TUTTI	17.41	5	3
TWILL	20.52	8	4
YAWNS	23.62	11	4
AGAPE	20.53	8	4
ALTHO	20.53	8	4
ANISE	17.43	5	3
BAITS	19.51	7	4
CARON	19.51	7	4
CILIA	19.51	7	4
CINCH	24.69	12	4
COLIC	21.59	9	4
DEVEL	21.6	9	4
DWELT	21.6	9	4
FRETS	20.57	8	4
GIPSY	23.68	11	4
GLINT	18.51	6	4
HALOS	20.59	8	4
LIDAR	18.52	6	4
LOPES	19.56	7	4
LYCRA	22.67	10	4
MAMIE	21.64	9	4
MORIN	19.58	7	4
OLDIE	18.55	6	4
PADMA	22.69	10	4
PARRA	19.59	7	4
PELTS	19.59	7	4
RAJAH	27.88	15	4
RECUR	19.6	7	4
RICKS	23.75	11	4
SALAS	17.54	5	3
SAULT	17.55	5	3
SHAMS	22.73	10	4
SIRED	18.59	6	4
SITKA	21.7	9	4
SNAGS	18.6	6	4
SNARK	21.71	9	4
STEWS	20.68	8	4
TRAWL	20.69	8	4
TULSI	17.59	5	3
WAXES	27.94	15	4
YUCCA	24.84	12	4
ABHOR	22.77	10	4
AIGHT	21.74	9	4
ATMOS	19.68	7	4
BARED	20.72	8	4
CARPE	21.76	9	4
CHIBA	24.87	12	4
CHOCO	24.87	12	4
DAWNS	21.77	9	4
DILLY	21.78	9	4
DINGS	19.71	7	4
IGLOO	18.68	6	4
JIFFY	34.2	21	4
LOFTS	20.76	8	4
MAMBA	23.87	11	4
MOSSY	22.84	10	4
PASTS	19.74	7	4
QUINT	26.99	14	4
RASPY	22.85	10	4
RIPEN	19.76	7	4
SERIF	20.79	8	4
SPINY	22.87	10	4
STURT	17.7	5	3
SWABS	22.88	10	4
TANGY	21.85	9	4
TUBER	19.78	7	4
WELDS	21.86	9	4
AFFIX	31.17	18	4
AFOUL	20.83	8	4
BUNKS	23.94	11	4
CLANG	20.84	8	4
COPED	22.92	10	4
DECAF	23.95	11	4
DINKY	26.03	13	4
DOBBY	26.03	13	4
ELVEN	20.86	8	4
FOALS	20.87	8	4
GLEBE	20.87	8	4
KARAT	21.91	9	4
KRILL	21.92	9	4
LIBOR	19.85	7	4
LIVEN	20.89	8	4
MAGES	20.9	8	4
MITRE	19.87	7	4
NAIRA	17.8	5	3
OOZES	27.12	14	4
PAGER	20.92	8	4
RANCE	19.89	7	4
RUMBA	21.96	9	4
SAREE	17.83	5	3
SHAKA	25.07	12	4
SKIFF	28.18	15	4
TINTO	17.84	5	3
TUCKS	24.05	11	4
UHURU	20.95	8	4
WREST	20.96	8	4
BLURS	19.93	7	4
CLINK	24.07	11	4
DOERS	18.9	6	4
DOSED	19.94	7	4
DREGS	19.95	7	4
EXPOS	27.19	14	4
FACIE	23.06	10	4
FELLS	21	8	4
GLOAT	18.93	6	4
HOKEY	28.25	15	4
KARTS	22.05	9	4
LISLE	17.91	5	3
LUGER	18.95	6	4
MAMMY	27.23	14	4
MIRTH	23.1	10	4
MOREL	20	7	4
MORIA	20	7	4
NOYES	21.04	8	4
OOMPH	25.19	12	4
PLEBS	22.09	9	4
PROST	20.02	7	4
QUIPS	29.34	16	4
RUBLE	20.03	7	4
SNARL	17.97	5	3
TAIGA	19.01	6	4
TULLE	17.98	5	3
TWATS	21.09	8	4
WOWED	25.23	12	4
AMPLY	25.23	12	4
AWAYS	24.2	11	4
BEVEL	23.17	10	4
BLATT	20.08	7	4
BODHI	24.22	11	4
BRAVA	23.19	10	4
CHINK	27.33	14	4
CLACK	26.3	13	4
COVEY	26.31	13	4
CRIMP	24.24	11	4
DEBBY	26.32	13	4
FEELY	24.25	11	4
FOYLE	24.26	11	4
GAZES	28.4	15	4
GILLY	22.2	9	4
GIZMO	30.48	17	4
GUANO	19.1	6	4
GUAVA	22.21	9	4
HOYLE	24.28	11	4
HUSKS	25.32	12	4
KONDO	23.26	10	4
MAGUS	21.19	8	4
MIKES	24.3	11	4
PACTS	22.24	9	4
PAULS	20.17	7	4
PITHY	26.39	13	4
SAGAS	19.15	6	4
SAYED	22.26	9	4
SENOR	18.12	5	4
SUCKY	27.44	14	4
SWAMY	26.41	13	4
TODOS	19.17	6	4
TOMES	20.21	7	4
TOOTS	18.15	5	4
UNSEE	18.15	5	4
WASHY	27.47	14	4
WINCE	23.33	10	4
BITER	20.24	7	4
BLOAT	20.24	7	4
BOERS	20.25	7	4
BOLUS	20.25	7	4
BURSA	20.25	7	4
BYLAW	26.47	13	4
CHUMS	25.44	12	4
CRONE	20.27	7	4
DECRY	24.41	11	4
DOWNY	25.45	12	4
EXALT	25.46	12	4
FRITH	24.43	11	4
HALVE	24.43	11	4
HECHT	26.5	13	4
JAUNT	25.47	12	4
KHANS	25.48	12	4
KNITS	22.38	9	4
LEVIS	21.35	8	4
LOUSE	18.25	5	4
MEZZO	38.95	25	4
NAWAB	23.43	10	4
PANGS	21.37	8	4
PEEKS	24.48	11	4
PLIES	20.34	7	4
RABAT	20.35	7	4
REARS	18.28	5	4
REBUT	20.36	7	4
SARAN	18.29	5	4
SCRIP	22.44	9	4
SHEAF	24.51	11	4
SNOBS	20.38	7	4
TANTO	18.31	5	4
TATER	18.32	5	4
THUNK	25.56	12	4
TINTS	18.33	5	4
WICCA	25.57	12	4
ALWAY	24.54	11	4
AXONS	25.58	12	4
BESTS	20.41	7	4
BURKA	24.56	11	4
CLEVE	23.53	10	4
COURS	20.43	7	4
DORKS	23.54	10	4
DOUSE	19.4	6	4
GUSTY	22.51	9	4
KNELL	22.52	9	4
LOCUM	22.52	9	4
LOGIE	19.42	6	4
MUCHO	25.63	12	4
NOOKS	22.54	9	4
OMBRE	22.54	9	4
PEAKE	24.61	11	4
REIKI	22.55	9	4
SNIDE	19.45	6	4
SOWED	22.56	9	4
TARTE	18.43	5	4
TELCO	20.5	7	4
VAMPS	25.68	12	4
VESPA	23.61	10	4
VESTA	21.55	8	4
ALINE	18.45	5	4
BALDY	24.66	11	4
BIDET	21.56	8	4
BLOBS	22.6	9	4
BODES	21.57	8	4
BURQA	29.85	16	4
CASED	21.58	8	4
CATES	20.55	7	4
COCOS	22.63	9	4
CORKY	27.8	14	4
DINAR	19.53	6	4
DITTY	22.64	9	4
DROLL	19.54	6	4
FADER	22.65	9	4
FEIGN	22.65	9	4
HARPS	23.69	10	4
HOOCH	26.8	13	4
INCAS	20.6	7	4
KOOKY	29.91	16	4
LEERY	21.64	8	4
LOBED	21.65	8	4
OVATE	21.65	8	4
PEASY	23.73	10	4
PRUDE	21.66	8	4
REAMS	20.63	7	4
SCABS	22.71	9	4
SOAKS	22.71	9	4
STAID	19.61	6	4
VOCAB	25.82	12	4
WADED	23.76	10	4
ZOOEY	31	17	4
BAZAR	29.97	16	4
CORKS	24.81	11	4
ETUDE	19.64	6	4
FLECK	27.92	14	4
FOSSA	21.72	8	4
GEIST	19.65	6	4
HOCUS	23.8	10	4
HYMEN	26.9	13	4
KANDY	26.91	13	4
KNEAD	23.81	10	4
LEMUR	20.71	7	4
LIKEN	22.79	9	4
LOONS	18.65	5	4
MEATH	23.83	10	4
MISSA	20.73	7	4
MUMBO	24.87	11	4
NARCO	20.74	7	4
ODEON	19.71	6	4
PEONY	23.85	10	4
POOPS	22.82	9	4
POTRO	20.76	7	4
QUANT	28	14	4
REBAR	20.77	7	4
RETRY	21.81	8	4
SAGAR	19.74	6	4
SLEDS	19.75	6	4
SMOCK	26.99	13	4
STAGS	19.76	6	4
STAPH	23.9	10	4
THINS	21.84	8	4
TORUS	18.74	5	4
WAHOO	24.95	11	4
AMARI	20.82	7	4
ARTIS	18.75	5	4
BAILS	20.82	7	4
BAWDY	28.07	14	4
BEAUT	20.83	7	4
BEGUM	23.94	10	4
CATTY	23.95	10	4
CURIA	20.85	7	4
FIDES	22.92	9	4
FUTON	21.89	8	4
HASTA	21.9	8	4
HENNY	25.01	11	4
HOLLA	21.91	8	4
HUMPS	26.05	12	4
LAVER	21.92	8	4
METED	21.92	8	4
MISER	20.89	7	4
MISES	20.9	7	4
MYRRH	27.11	13	4
NAZIR	28.15	14	4
PAPPY	28.15	14	4
PLIED	21.95	8	4
POPPA	25.06	11	4
REEDY	22.99	9	4
RINKS	23	9	4
ROOKS	23	9	4
ROQUE	28.18	14	4
SAHEB	24.05	10	4
SAVIN	21.98	8	4
SEGUE	19.92	6	4
SLURP	20.96	7	4
TRYST	22	8	4
TUBAL	20.97	7	4
TWANG	23.04	9	4
WHORL	25.11	11	4
WORDY	26.15	12	4
ARRAS	18.92	5	4
BANDY	25.13	11	4
BENDY	25.13	11	4
BOGAN	22.03	8	4
CAUSA	21	7	4
COWER	24.11	10	4
CUBBY	28.25	14	4
DIKES	24.12	10	4
DIMER	22.06	8	4
FLAIL	22.06	8	4
GARBO	22.07	8	4
HAMMY	29.31	15	4
JANES	26.21	12	4
JAWED	30.36	16	4
LARCH	24.15	10	4
MILKS	25.19	11	4
MOXIE	28.3	14	4
NEVES	22.1	8	4
NIZAM	30.38	16	4
NODAL	20.04	6	4
NOSEY	22.11	8	4
RADII	20.05	6	4
RESTO	19.02	5	4
RIVAS	22.13	8	4
RUNGS	20.06	6	4
SEDER	20.07	6	4
SICKO	25.25	11	4
SPAKE	25.25	11	4
STOTT	19.05	5	4
TODDY	24.23	10	4
TURDS	20.09	6	4
UNZIP	30.44	16	4
VLOGS	23.2	9	4
WRITS	22.18	8	4
ALTOS	19.08	5	4
ANKER	23.22	9	4
BATIK	25.29	11	4
EVERT	22.19	8	4
GYRUS	23.23	9	4
HUNKS	26.34	12	4
LECHE	24.28	10	4
MILER	21.18	7	4
POKEY	28.42	14	4
SARGE	20.15	6	4
SNAFU	22.23	8	4
SPITZ	30.51	16	4
SURAH	22.24	8	4
TAUPE	21.21	7	4
TESTY	22.25	8	4
TRIOS	19.15	5	4
TWERK	26.39	12	4
USURY	22.26	8	4
VEERS	22.26	8	4
APPEL	23.3	9	4
BELLI	21.24	7	4
BETEL	21.24	7	4
BLUME	23.32	9	4
BORER	21.25	7	4
CARLE	21.26	7	4
CHOMP	28.5	14	4
CUBED	24.37	10	4
CUDDY	26.44	12	4
CULPA	23.35	9	4
DIVAN	23.35	9	4
DIXIT	27.49	13	4
DOZED	30.6	16	4
FASTS	22.33	8	4
HOSED	23.37	9	4
INFOS	22.34	8	4
LIANA	19.24	5	4
MANET	21.31	7	4
MUGGY	26.49	12	4
PASSE	21.32	7	4
PEPPY	28.57	14	4
PUCKS	27.54	13	4
PURER	21.34	7	4
QUAYS	31.69	17	4
QUESO	28.59	14	4
REBUS	21.35	7	4
ROSIN	19.29	5	4
SANGH	23.43	9	4
SHORN	22.4	8	4
SLAYS	22.41	8	4
SRSLY	22.41	8	4
SYNCH	27.59	13	4
THORP	24.49	10	4
TIKKA	27.6	13	4
TREKS	23.46	9	4
UNDID	21.4	7	4
VALLI	22.44	8	4
ZAMAN	30.72	16	4
ANTSY	22.45	8	4
BOOZY	33.83	19	4
BRUIN	21.42	7	4
CHINE	24.53	10	4
COONS	21.43	7	4
CRAGS	22.47	8	4
CREAK	25.58	11	4
DATUM	22.48	8	4
DELOS	20.42	6	4
DINOS	20.42	6	4
DORIC	22.5	8	4
EXUDE	27.67	13	4
FEINT	22.5	8	4
FUROR	22.51	8	4
KARST	23.55	9	4
LORDY	23.55	9	4
MONGO	22.52	8	4
PATER	21.49	7	4
PRION	21.5	7	4
PROFS	24.61	10	4
ROAMS	21.51	7	4
SIRES	19.44	5	4
SKIMP	27.72	13	4
TOONS	19.45	5	4
UNWED	23.6	9	4
WIFEY	28.77	14	4
WILCO	24.64	10	4
WOOED	23.61	9	4
YATRA	22.58	8	4
ZIPPY	36.03	21	4
BAYES	24.66	10	4
CAMPY	28.8	14	4
DROOP	22.6	8	4
FLYIN	25.71	11	4
IGNIS	20.54	6	4
JAGER	27.79	13	4
JAKES	30.89	16	4
LAMAS	21.59	7	4
MACHI	26.77	12	4
NIQAB	30.91	16	4
OFFAL	25.74	11	4
PYREX	31.95	17	4
SABRA	21.61	7	4
SAMBO	23.69	9	4
SCOWL	24.72	10	4
SHIED	23.69	9	4
SHURA	22.67	8	4
SOOTY	22.67	8	4
TERNS	19.57	5	4
UNTIE	19.58	5	4
WIFES	25.79	11	4
BARES	21.65	7	4
BONEY	24.76	10	4
BUTYL	24.77	10	4
CHARS	24.77	10	4
DENCH	25.81	11	4
DEWAN	23.75	9	4
DOTTY	23.75	9	4
DROIT	20.65	6	4
