WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
MOULD	42.65	8	4
QUAKE	55.22	18	4
RACER	41.5	7	4
SHAKY	51.54	15	4
STOUT	39.07	5	4
STUMP	44.11	9	4
MANIA	41.64	7	4
MENUS	41.68	7	4
PARRY	45.46	10	4
PATIO	41.75	7	4
PRISM	44.28	9	4
SQUID	51.82	15	4
TAXIS	48.11	12	4
TERRA	39.39	5	4
DIZZY	66.93	27	5
ENACT	41.96	7	4
HOUND	44.5	9	4
MOURN	42.03	7	4
POUCH	48.32	12	4
STALE	39.6	5	4
WAGER	44.64	9	4
WHACK	54.67	17	4
EATER	39.71	5	4
FROZE	54.74	17	4
HITCH	49.78	13	4
MEDIC	46.06	10	4
MUTED	43.6	8	4
NYLON	43.63	8	4
OZONE	51.17	14	4
CARVE	46.2	10	4
DIVER	44.99	9	4
FILTH	47.53	11	4
GENIE	41.31	6	4
HUBBY	52.6	15	4
LEDGE	42.63	7	4
NATAL	40.17	5	4
ETHER	44.02	8	4
FINER	44.06	8	4
FUSED	45.34	9	4
GORGE	42.88	7	4
LATEX	49.16	12	4
MODEM	46.7	10	4
MOTIF	46.73	10	4
PAPAL	45.52	9	4
TENOR	40.59	5	4
EVADE	45.62	9	4
HEIST	44.45	8	4
MISTY	46.98	10	4
PINKY	52.02	14	4
SATIN	40.8	5	4
TONIC	43.34	7	4
DITTO	42.12	6	4
GLAND	43.41	7	4
JUMBO	54.69	16	4
MECCA	48.48	11	4
SLIME	43.51	7	4
SPAWN	47.3	10	4
WALTZ	56.08	17	4
HASTE	44.87	8	4
KINKY	54.9	16	4
OTTER	41.19	5	4
VICAR	47.47	10	4
EXERT	50.01	12	4
GLARE	42.54	6	4
HEFTY	52.58	14	4
PORNO	43.9	7	4
GEESE	42.69	6	4
PHONY	51.47	13	4
COUPE	46.51	9	4
EBONY	47.79	10	4
FOLLY	49.08	11	4
LATCH	47.97	10	4
LIBEL	44.25	7	4
LOFTY	49.29	11	4
MAIZE	55.57	16	4
PICKY	55.61	16	4
SLEEK	46.89	9	4
SLING	43.18	6	4
FARCE	48.21	10	4
FLING	47	9	4
FLUNG	47.04	9	4
FUDGE	48.32	10	4
GLIDE	44.61	7	4
PLAID	45.89	8	4
PLUSH	48.43	10	4
SPADE	45.96	8	4
VOWEL	49.75	11	4
ETHOS	46.03	8	4
HINGE	47.32	9	4
MAMMA	49.85	11	4
MANIC	47.39	9	4
MELON	44.92	7	4
SHRED	47.46	9	4
SYNOD	47.49	9	4
DONUT	43.78	6	4
GLOOM	46.31	8	4
LIMBO	47.63	9	4
LOUSY	46.42	8	4
OVERT	46.46	8	4
PIOUS	45.24	7	4
VIPER	49.03	10	4
INCUR	45.31	7	4
LEAFY	50.35	11	4
PIGGY	51.63	12	4
SHRUG	47.92	9	4
STONY	46.7	8	4
TAPER	45.49	7	4
TOXIN	51.77	12	4
DETOX	53.06	13	4
HASTY	50.59	11	4
HUSKY	55.63	15	4
PERCH	51.91	12	4
UNDUE	44.45	6	4
FRAIL	46.98	8	4
GLAZE	55.77	15	4
STUNG	44.55	6	4
WHINE	50.84	11	4
COMMA	50.88	11	4
EVOKE	52.16	12	4
LOWLY	50.95	11	4
LUCID	47.23	8	4
PETIT	46.02	7	4
POLIO	46.05	7	4
TWEAK	52.34	12	4
EXPEL	54.87	14	4
FROWN	51.16	11	4
GODLY	49.94	10	4
GROIN	44.98	6	4
HELIX	56.26	15	4
HOVER	51.3	11	4
KNACK	56.33	15	4
LURED	45.12	6	4
MACHO	52.65	12	4
POTTY	50.22	10	4
SILKY	52.76	12	4
STAIR	44.05	5	4
QUILT	55.37	14	4
SNARE	44.15	5	4
STOMP	49.19	9	4
SUEDE	45.47	6	4
TIMID	48.01	8	4
TWEED	49.29	9	4
UNCUT	46.83	7	4
WIDEN	49.36	9	4
KAYAK	58.18	16	4
KNEEL	49.47	9	4
VIGIL	49.5	9	4
WAIVE	52.04	11	4
HOARD	49.57	9	4
HORDE	49.61	9	4
POKED	53.43	12	4
SHONE	48.47	8	4
TAKER	49.75	9	4
VALOR	48.54	8	4
GIDDY	52.36	11	4
MELEE	47.39	7	4
NUDGE	47.43	7	4
PAYER	51.21	10	4
FLAKE	53.78	12	4
LORRY	48.89	8	4
MOVER	51.42	10	4
TRAMP	50.21	9	4
WIELD	50.24	9	4
BRISK	52.78	11	4
DEFER	50.31	9	4
FLASK	54.14	12	4
GIVER	50.42	9	4
GNOME	49.21	8	4
LYMPH	57.99	15	4
PALSY	51.78	10	4
SWOOP	51.81	10	4
WHOOP	55.6	13	4
DRIER	46.88	6	4
EPOCH	54.42	12	4
FOGGY	55.7	13	4
MAGMA	52.02	10	4
NUTTY	49.56	8	4
PLUME	50.84	9	4
PLUMP	53.38	11	4
SHRUB	52.16	10	4
STEAD	47.2	6	4
FACET	52.23	10	4
LOCUS	48.56	7	4
POSSE	48.63	7	4
TACKY	57.41	14	4
GRATE	47.45	6	4
HILLY	53.73	11	4
LEECH	52.52	10	4
MADLY	53.8	11	4
NERDY	51.34	9	4
NIFTY	53.87	11	4
FABLE	52.69	10	4
INFER	50.23	8	4
LAGER	47.76	6	4
STRUT	46.58	5	4
SWIRL	50.37	8	4
THETA	50.4	8	4
GRUNT	47.98	6	4
HIJAB	61.8	17	5
MASSE	49.33	7	4
MUCUS	51.87	9	4
PIXIE	58.15	14	4
SEVER	50.69	8	4
STOIC	49.47	7	4
FLUKE	55.76	12	4
GROWL	52.04	9	4
HATER	50.83	8	4
PASHA	53.4	10	4
STOOP	49.68	7	4
HIPPO	55.97	12	4
INEPT	49.75	7	4
JUROR	56.04	12	4
MODAL	51.11	8	4
PLUCK	57.4	13	4
PUFFY	61.18	16	4
QUAIL	58.72	14	4
QUIRK	63.75	18	5
VOUCH	57.54	13	4
WAFER	55.07	11	4
AMUSE	50.11	7	4
GROAN	48.93	6	4
HOIST	51.46	8	4
MURKY	59.07	14	4
PATSY	54.1	10	4
PINTO	50.39	7	4
FLEAS	51.67	8	4
GULLY	52.96	9	4
LILAC	50.49	7	4
QUILL	59.32	14	4
WHISK	60.6	15	4
EDICT	51.89	8	4
FIEND	53.17	9	4
JERKY	65.71	19	5
MOWER	54.53	10	4
SLOTH	52.1	8	4
TROPE	50.88	7	4
FOYER	55.92	11	4
GRIME	52.2	8	4
HERON	52.24	8	4
INERT	48.52	5	4
PIETY	54.81	10	4
TONAL	48.59	5	4
TOTEM	51.13	7	4
MUNCH	57.41	12	4
SLIMY	54.99	10	4
TUNIC	51.27	7	4
HUNCH	58.81	13	4
LONER	48.84	5	4
MORPH	57.66	12	4
NOMAD	52.7	8	4
PUBIC	56.48	11	4
THYME	59.02	13	4
UNIFY	56.55	11	4
LEAKY	57.84	12	4
QUACK	67.87	20	5
HASNT	52.91	8	4
LEAPT	51.69	7	4
QUARK	65.48	18	5
CRAMP	56.76	11	4
DECOY	56.8	11	4
DICED	54.34	9	4
FRIAR	53.12	8	4
FUSSY	56.91	11	4
GOODY	55.69	10	4
KHAKI	63.23	16	5
KOALA	54.51	9	4
PETAL	52.05	7	4
POISE	52.08	7	4
SMIRK	57.12	11	4
TROVE	53.4	8	4
WINCH	59.69	13	4
ERODE	50.97	6	4
KEBAB	59.76	13	4
ULCER	52.29	7	4
VIGOR	54.83	9	4
GRAZE	62.4	15	5
MINCE	54.97	9	4
MORAY	56.26	10	4
NACHO	56.29	10	4
LINGO	51.33	6	4
MEATY	56.36	10	4
QUART	61.4	14	4
HIPPY	62.72	15	5
KIOSK	60.25	13	4
PUSHY	60.29	13	4
QUELL	61.57	14	4
ROOST	50.36	5	4
SIEVE	54.14	8	4
TENET	50.43	5	4
EJECT	61.71	14	4
LIVID	55.53	9	4
MOLAR	53.07	7	4
PRIMO	55.64	9	4
MEMOS	55.68	9	4
NOOSE	50.71	5	4
PARSE	53.25	7	4
TAINT	50.78	5	4
TIARA	50.82	5	4
VISOR	54.6	8	4
EMBER	55.89	9	4
ERUPT	53.42	7	4
EVICT	57.21	10	4
GLEAM	54.74	8	4
GUMMY	61.03	13	4
JADED	62.31	14	5
THUMP	59.92	12	4
YEARN	54.95	8	4
ODOUR	52.49	6	4
PRUNE	53.77	7	4
TAUNT	51.31	5	4
WHIRL	58.85	11	4
LIEGE	52.63	6	4
LLAMA	53.92	7	4
NAVEL	55.2	8	4
PERKY	62.74	14	5
STEED	52.77	6	4
EMBED	57.81	10	4
MUSHY	61.63	13	4
OVARY	59.16	11	4
TACIT	54.2	7	4
VIXEN	64.23	15	5
WREAK	60.52	12	4
HEADY	60.62	12	4
PECAN	56.91	9	4
PIQUE	65.73	16	5
TWINE	55.77	8	4
VOILA	55.8	8	4
FLIER	55.84	8	4
FRISK	60.87	12	4
GIRTH	57.19	9	4
PLUMB	59.73	11	4
LATHE	56.05	8	4
GAUNT	53.58	6	4
HEAVE	59.87	11	4
KNOLL	57.4	9	4
MULCH	61.19	12	4
SUAVE	56.22	8	4
TIBIA	55.01	7	4
GAUZE	65.04	15	5
PUTTY	58.9	10	4
WHINY	63.94	14	5
FROCK	64.01	14	5
NAPPY	61.54	12	4
PASTY	59.08	10	4
STORK	57.86	9	4
TITHE	56.65	8	4
FLAKY	65.43	15	5
KIWIS	61.72	12	4
NYMPH	65.5	15	5
PALER	55.54	7	4
PRAWN	59.32	10	4
PUREE	55.61	7	4
TIPSY	59.39	10	4
TOPAZ	66.93	16	5
GOOEY	58.21	9	4
NADIR	54.5	6	4
LUNGE	54.64	6	4
SURLY	57.18	8	4
HENNA	57.21	8	4
LOUGH	58.53	9	4
LUMPY	62.32	12	5
OLDEN	54.89	6	4
TEARY	57.42	8	4
HEROS	57.46	8	4
MINIS	56.24	7	4
MUSTY	60.03	10	4
TINGE	55.06	6	4
FIZZY	83.85	29	5
SHUNT	57.74	8	4
GRIPE	57.85	8	4
GRUFF	62.88	12	5
MIRED	57.92	8	4
WIPER	60.49	10	4
HYENA	61.77	11	5
KNELT	59.31	9	4
LUSTY	58.09	8	4
PEASE	56.88	7	4
PEEVE	60.66	10	4
PRONG	58.2	8	4
DIMLY	61.98	11	5
LEPER	57.02	7	4
LURCH	60.8	10	4
SHOWY	65.84	14	5
TABBY	63.37	12	5
ELUDE	55.91	6	4
GLADE	57.2	7	4
GULCH	62.23	11	5
HIKER	63.52	12	5
IRATE	54.84	5	4
LOONY	58.62	8	4
MOPED	61.16	10	4
POPUP	62.44	11	5
LAPEL	57.51	7	4
MOWED	62.55	11	5
PANSY	61.37	10	4
GRIMY	62.69	11	5
ISLET	55.22	5	4
MIDGE	60.26	9	4
PARKA	62.79	11	5
POSIT	57.83	7	4
PUKED	64.12	12	5
STANK	60.4	9	4
WIMPY	67.94	15	5
PROWL	61.76	10	4
QUASH	70.54	17	5
SHREW	63.08	11	5
SPIKY	66.86	14	5
WRING	60.65	9	4
DRAPE	59.43	8	4
LASSO	55.72	5	4
LEMMA	60.75	9	4
ORCAS	58.29	7	4
EMCEE	60.82	9	4
GLEAN	57.11	6	4
LANKY	64.64	12	5
TRILL	55.96	5	4
UNMET	58.5	7	4
OUTDO	57.29	6	4
PISSY	62.32	10	5
ELEGY	61.11	9	4
GOUGE	58.64	7	4
MAUVE	62.5	10	5
PACER	61.35	9	4
TAFFY	67.64	14	5
TEPID	60.17	8	4
INANE	56.46	5	4
SNEER	56.53	5	4
USURP	59.06	7	4
MINTY	62.88	10	5
MOLDY	64.17	11	5
OCHRE	62.96	10	5
TARDY	61.78	9	5
EASEL	56.81	5	4
GRIST	58.1	6	4
GROPE	60.63	8	4
INLAY	60.67	8	4
POACH	65.7	12	5
SQUAW	71.99	17	5
THROB	63.27	10	5
JUMPY	74.56	19	5
LOATH	60.84	8	4
LOOPY	63.38	10	5
PORKY	68.41	14	5
POSER	59.7	7	4
TERSE	57.23	5	4
GAVEL	62.27	9	5
LADLE	58.55	6	4
PUMAS	62.34	9	5
TWILL	61.16	8	4
DWELT	62.45	9	5
GIPSY	64.98	11	5
GLINT	58.77	6	4
OLDIE	58.84	6	4
TRAWL	61.37	8	4
IGLOO	58.91	6	4
JIFFY	77.69	21	5
MOSSY	64.01	10	5
QUINT	69.05	14	5
SPINY	64.08	10	5
TANGY	62.87	9	5
LIVEN	61.65	8	4
MITRE	60.44	7	4
PAGER	61.76	8	5
WREST	61.8	8	5
MAMMY	69.33	14	5
MIRTH	64.37	10	5
OOMPH	66.9	12	5
SNARL	58.26	5	4
GIZMO	73.29	17	5
PITHY	68.4	13	5
WINCE	64.68	10	5
DECRY	65.97	11	5
EXALT	67.25	12	5
HALVE	66.04	11	5
LOUSE	58.61	5	4
TANTO	58.75	5	4
GUSTY	63.79	9	5
KNELL	63.82	9	5
LOCUM	63.86	9	5
OMBRE	63.93	9	5
KOOKY	72.75	16	5
LOBED	62.78	8	5
OVATE	62.82	8	5
PRUDE	62.85	8	5
FLECK	70.39	14	5
KNEAD	65.42	10	5
LEMUR	61.71	7	4
LIKEN	64.24	9	5
NARCO	61.81	7	5
PEONY	65.6	10	5
MISER	61.96	7	5
PLIED	63.24	8	5
TRYST	63.28	8	5
TWANG	64.56	9	5
WORDY	68.35	12	5
LARCH	65.88	10	5
MOXIE	70.92	14	5
NOSEY	63.45	8	5
RADII	60.99	6	4
POKEY	71.06	14	5
USURY	63.59	8	5
HOSED	64.88	9	5
MUGGY	68.66	12	5
PASSE	62.45	7	5
PEPPY	71.23	14	5
PURER	62.56	7	5
PATER	62.63	7	5
UNWED	65.16	9	5
DROOP	63.95	8	5
OFFAL	67.73	11	5
UNTIE	60.27	5	4
DROIT	61.55	6	4
ELOPE	62.84	7	5
MATEY	66.66	10	5
NEIGH	65.48	9	5
WHELP	70.55	13	5
DRAWL	65.58	9	5
LEGGY	66.87	10	5
LITHE	64.4	8	5
PINEY	66.94	10	5
JOUST	69.48	12	5
PEAKY	72.01	14	5
PUDGY	69.55	12	5
MANSE	63.37	7	5
GRUEL	62.22	6	5
NONCE	63.54	7	5
UNLIT	61.08	5	4
ENDOW	66.11	9	5
LEANT	61.15	5	4
MUSKY	72.43	14	5
JUNKY	78.75	19	5
OVOID	66.36	9	5
PLAIT	63.9	7	5
SHYLY	72.68	14	5
ZESTY	76.47	17	5
FRIZZ	87.75	26	5
MEALY	67.79	10	5
MITER	64.11	7	5
NOBLY	67.89	10	5
POLYP	70.43	12	5
PRIED	65.46	8	5
STUNK	66.75	9	5
UMBER	66.78	9	5
UMBRA	66.82	9	5
HUMUS	68.1	10	5
INGOT	63.17	6	5
TINNY	65.71	8	5
SHUCK	73.28	14	5
WEEDY	70.82	12	5
OILER	62.17	5	5
WRUNG	67.21	9	5
KAZOO	78.49	18	5
LOSSY	66.03	8	5
MONAD	66.06	8	5
PUPAE	67.35	9	5
OOZED	74.92	15	5
MACAW	71.24	12	5
SULKY	71.31	12	5
FRILL	66.34	8	5
HOVEL	70.16	11	5
GUNNY	67.74	9	5
HADNT	67.77	9	5
OPINE	65.34	7	5
MUCKY	76.66	16	5
PAYEE	69.2	10	5
PEATY	69.23	10	5
TAPIR	65.52	7	5
UDDER	65.55	7	5
WAKEN	71.84	12	5
MINKE	70.69	11	5
PUBIS	68.23	9	5
TIZZY	89.51	26	5
JOIST	72.05	12	5
MOULT	65.87	7	5
NERVY	70.91	11	5
RADIX	73.44	13	5
OCTET	65.98	7	5
NOBBY	72.26	12	5
PULPY	72.3	12	5
JIGGY	78.58	17	5
LOAMY	69.9	10	5
HUFFY	78.69	17	5
WRACK	75.04	14	5
GAILY	68.83	9	5
PORED	67.61	8	5
PLEAT	66.43	7	5
MOSEY	70.26	10	5
FLUNK	72.83	12	5
OXBOW	79.11	17	5
PREEN	66.68	7	5
PLONK	71.75	11	5
PUPAL	69.29	9	5
EYING	69.32	9	5
TROTH	68.11	8	5
OCTAL	66.93	7	5
POOFY	74.46	13	5
LENTO	64.5	5	5
PLUNK	72.07	11	5
MANGY	72.1	11	5
ODDER	67.18	7	5
PINNA	67.21	7	5
SLOSH	68.5	8	5
MALTY	71.14	10	5
QUOTH	79.96	17	5
PUNNY	71.31	10	5
HAZED	81.35	18	5
QUIFF	83.95	20	5
LOUPE	67.77	7	5
PINKO	72.81	11	5
OCHER	71.6	10	5
GNASH	70.38	9	5
TEPEE	67.95	7	5
MOUSY	71.81	10	5
ODIUM	69.34	8	5
PAWED	73.13	11	5
FILCH	75.66	13	5
GAZER	78.2	15	5
PITON	68.3	7	5
OAKEN	70.87	9	5
NINNY	69.69	8	5
PATEN	68.48	7	5
PHIAL	72.27	10	5
NOWAY	73.55	11	5
OUTRE	66.09	5	5
YOKEL	74.87	12	5
QUALM	79.94	16	5
JUNCO	77.48	14	5
KABOB	76.26	13	5
OGLED	68.8	7	5
PINON	68.83	7	5
OKAPI	74.04	11	5
PITAS	69.11	7	5
OWLET	70.4	8	5
PLINK	74.19	11	5
QUAFF	85.51	20	5
UNSET	66.79	5	5
OBEAH	73.08	10	5
EXULT	75.61	12	5
LIKER	71.97	9	5
NAIAD	68.25	6	5
OVULE	70.79	8	5
PAPAW	75.89	12	5
PIGMY	77.18	13	5
PLATY	73.46	10	5
PIKER	74.82	11	5
NABOB	72.43	9	5
NAMER	69.96	7	5
PLIER	70.03	7	5
NUBBY	76.32	12	5
PODGY	76.35	12	5
ICILY	73.89	10	5
UNFED	72.67	9	5
NAVVY	79.03	14	5
PINNY	74.06	10	5
PALMY	76.6	12	5
OARED	69.13	6	5
MUSSY	74.2	10	5
PRIMP	75.56	11	5
OSIER	68.13	5	5
TILTH	71.92	8	5
PRATE	70.7	7	5
OAKUM	75.74	11	5
ORATE	68.31	5	5
LOPED	72.09	8	5
PARCH	77.16	12	5
UNPIN	70.95	7	5
NOHOW	76.02	11	5
PIKED	77.34	12	5
PRYER	74.91	10	5
ORBED	72.45	8	5
VAUNT	72.48	8	5
JIVED	82.59	16	5
OUTGO	70.12	6	5
PICAS	74.05	9	5
PRIER	71.58	7	5
MEWED	76.69	11	5
QANAT	80.54	14	5
MAZED	84.33	17	5
POOEY	75.62	10	5
OOHED	74.47	9	5
PROSY	75.79	10	5
FICHU	79.61	13	5
OGLER	71	6	5
PEWIT	76.04	10	5
PISOS	72.32	7	5
PLUNG	73.64	8	5
POUFF	79.93	13	5
PRAAM	74.96	9	5
PRUTA	72.5	7	5
